collected_date,reported_date,school_board,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-11-19,2020-11-20,Toronto District School Board,J B Tyrrell Senior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Jack Miner Senior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Jarvis Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Jesse Ketchum Junior and Senior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,John D Parker Junior School,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,John English Junior Middle School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,John G Diefenbaker Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,John McCrae Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,John Polanyi Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,John Ross Robertson Junior Public School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Joseph Brant Senior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Joyce Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Kingsview Village Junior School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Kipling Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Knob Hill Public School,Toronto,5,0,0,5
2020-11-19,2020-11-20,Toronto District School Board,Lawrence Park Collegiate Institute,Toronto,7,0,0,7
2020-11-19,2020-11-20,Toronto District School Board,Leaside High School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Lester B Pearson Collegiate Institute,Toronto,6,0,0,6
2020-11-19,2020-11-20,Toronto District School Board,Lester B Pearson Elementary School,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,Lord Roberts Junior Public School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Macklin Public School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Malvern Junior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Maple Leaf Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Marc Garneau Collegiate Institute,Toronto,6,0,0,6
2020-11-19,2020-11-20,Toronto District School Board,Martingrove Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Mary Shadd Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Melody Village Junior School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Monarch Park Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Newtonbrook Secondary School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Northview Heights Secondary School,Toronto,1,1,0,2
2020-11-19,2020-11-20,Toronto District School Board,Oakdale Park Middle School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Oakridge Junior Public School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Pape Avenue Junior Public School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Parkfield Junior School,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,Pelmo Park Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Perth Avenue Junior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Pleasant View Middle School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Poplar Road Junior Public School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Princess Margaret Junior School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Ranchdale Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Richview Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Riverdale Collegiate Institute,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Rockford Public School,Toronto,0,2,0,2
2020-11-19,2020-11-20,Toronto District School Board,Rosedale Heights School of the Arts,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Runnymede Collegiate Institute,Toronto,1,1,0,2
2020-11-19,2020-11-20,Toronto District School Board,SATEC @ W A Porter Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Seneca School,Toronto,1,1,0,2
2020-11-19,2020-11-20,Toronto District School Board,Sir Oliver Mowat Collegiate Institute,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Sir Wilfrid Laurier Collegiate Institute,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,Sir William Osler High School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Smithfield Middle School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Stanley Public School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Stephen Leacock Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Tecumseh Senior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Thistletown Collegiate Institute,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Thomas L Wells Public School,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Thorncliffe Park Public School,Toronto,3,5,0,8
2020-11-19,2020-11-20,Toronto District School Board,Three Valleys Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Tom Longboat Junior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Tumpane Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Valley Park Middle School,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,Valleyfield Junior School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Victoria Village Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Walter Perry Junior Public School,Toronto,3,0,0,3
2020-11-19,2020-11-20,Toronto District School Board,West Hill Collegiate Institute,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,West Humber Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Western Technical & Commercial School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Weston Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,William J McCordic School,Toronto,3,3,0,6
2020-11-19,2020-11-20,Toronto District School Board,William Lyon Mackenzie Collegiate Institute,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Willowdale Middle School,Toronto,0,1,0,1
2020-11-19,2020-11-20,Toronto District School Board,Wilmington Elementary School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Woburn Collegiate Institute,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Woburn Junior Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Woodbine Middle School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,York Humber High School,Toronto,1,1,0,2
2020-11-19,2020-11-20,Toronto District School Board,York Mills Collegiate Institute,Toronto,2,0,0,2
2020-11-19,2020-11-20,Toronto District School Board,Yorkdale Secondary School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Toronto District School Board,Yorkwoods Public School,Toronto,1,0,0,1
2020-11-19,2020-11-20,Upper Canada District School Board,Cornwall Collegiate and Vocational School,Cornwall,1,0,0,1
2020-11-19,2020-11-20,Upper Canada District School Board,Eamer's Corners Public School,Cornwall,1,0,0,1
2020-11-19,2020-11-20,Upper Canada District School Board,South Branch Elementary School,North Grenville,0,1,0,1
2020-11-19,2020-11-20,Upper Grand District School Board,Ecole King George Public School,Guelph,1,0,0,1
2020-11-19,2020-11-20,Upper Grand District School Board,Island Lake Public School,Orangeville,2,0,0,2
2020-11-19,2020-11-20,Upper Grand District School Board,Ken Danby Public School,Guelph,1,0,0,1
2020-11-19,2020-11-20,Upper Grand District School Board,Waverley Drive Public School,Guelph,1,0,0,1
2020-11-19,2020-11-20,Upper Grand District School Board,Wellington Heights Secondary School,Wellington North,1,0,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,Blessed Sacrament Catholic Elementary School,Kitchener,0,1,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,Our Lady of Fatima Catholic Elementary School,Cambridge,1,0,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,Our Lady of Grace Catholic Elementary School,Kitchener,1,2,0,3
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St Benedict Catholic Secondary School,Cambridge,2,0,0,2
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St Daniel Catholic Elementary School,Kitchener,1,0,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St Gabriel Catholic Elementary School,Cambridge,1,0,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St Mark Catholic Elementary School,Kitchener,0,1,0,1
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St Mary's High School,Kitchener,3,0,0,3
2020-11-19,2020-11-20,Waterloo Catholic District School Board,St. Teresa of Calcutta Catholic Elementary School,Cambridge,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Abraham Erb Public School,Waterloo,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Avenue Road Public School,Cambridge,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Centennial (Waterloo) Public School,Waterloo,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Elgin Street Public School,Cambridge,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Elmira District Secondary School,Woolwich,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Galt Collegiate and Vocational Institute,Cambridge,2,0,0,2
2020-11-19,2020-11-20,Waterloo Region District School Board,Lexington Public School,Waterloo,2,0,0,2
2020-11-19,2020-11-20,Waterloo Region District School Board,MacGregor Public School,Waterloo,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Mary Johnston Public School,Waterloo,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Sir Adam Beck Public School,Waterloo,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Southwood Secondary School,Cambridge,0,1,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Waterloo Collegiate Institute,Waterloo,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Westheights Public School,Kitchener,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,Westvale Public School,Waterloo,1,0,0,1
2020-11-19,2020-11-20,Waterloo Region District School Board,William G Davis Public School,Cambridge,1,0,0,1
2020-11-19,2020-11-20,Wellington Catholic District School Board,Holy Trinity Catholic School,Guelph,3,0,0,3
2020-11-19,2020-11-20,Wellington Catholic District School Board,St Ignatius of Loyola Catholic School,Guelph,3,0,0,3
2020-11-19,2020-11-20,Windsor-Essex Catholic District School Board,F J Brennan Catholic High School,Windsor,1,0,0,1
2020-11-19,2020-11-20,Windsor-Essex Catholic District School Board,St Joseph's High School,Windsor,1,0,0,1
2020-11-19,2020-11-20,Windsor-Essex Catholic District School Board,St Louis Catholic School,Leamington,0,1,0,1
2020-11-19,2020-11-20,Windsor-Essex Catholic District School Board,St. André,Tecumseh,0,1,0,1
2020-11-19,2020-11-20,Windsor-Essex Catholic District School Board,W J Langlois Catholic School,Windsor,2,1,0,3
2020-11-19,2020-11-20,York Catholic District School Board,Father Bressani Catholic High School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,Father Henri J M Nouwen Catholic Elementary School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,Father John Kelly Catholic Elementary School,Vaughan,1,0,0,1
2020-11-19,2020-11-20,York Catholic District School Board,Good Shepherd Catholic Elementary School,East Gwillimbury,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,Holy Cross Catholic Academy High School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,Holy Jubilee Catholic Elementary School,Vaughan,0,0,2,2
2020-11-19,2020-11-20,York Catholic District School Board,Our Lady Queen of the World CA High School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,San Lorenzo Ruiz Catholic Elementary School,Markham,0,0,2,2
2020-11-19,2020-11-20,York Catholic District School Board,St Agnes of Assisi Catholic Elementary School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St Andrew Catholic Elementary School,Vaughan,1,0,1,2
2020-11-19,2020-11-20,York Catholic District School Board,St Anne Catholic Elementary School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St Augustine Catholic High School,Markham,1,0,0,1
2020-11-19,2020-11-20,York Catholic District School Board,St Elizabeth Catholic High School,Vaughan,1,0,1,2
2020-11-19,2020-11-20,York Catholic District School Board,St Joan of Arc Catholic High School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St John Paul II Catholic Elementary School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St Mary Catholic Elementary School,King,0,0,2,2
2020-11-19,2020-11-20,York Catholic District School Board,St Mary of the Angels Catholic Elementary School,King,0,0,2,2
2020-11-19,2020-11-20,York Catholic District School Board,St Michael the Archangel Catholic Elementary School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St Theresa of Lisieux Catholic High School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Catholic District School Board,St Veronica Catholic Elementary School,Vaughan,0,10,2,12
2020-11-19,2020-11-20,York Region District School Board,Catholic Education Centre,Aurora,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Armadale Public School,Markham,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Bayview Hill Elementary School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Bayview Secondary School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Beckett Farm Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Bill Hogarth Secondary School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Blue Willow Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Boxwood Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Brownridge Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Bur Oak Secondary School,Markham,1,0,1,2
2020-11-19,2020-11-20,York Region District School Board,Cedarwood Public School,Markham,0,0,7,7
2020-11-19,2020-11-20,York Region District School Board,Charles Howitt Public School,Richmond Hill,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Coppard Glen Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,David Suzuki Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Denne Public School,Newmarket,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Discovery Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Emily Carr Secondary School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Fossil Hill Public School,Vaughan,1,1,1,3
2020-11-19,2020-11-20,York Region District School Board,Greensborough Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Henderson Avenue Public School,Markham,0,0,2,2
2020-11-19,2020-11-20,York Region District School Board,James Robinson Public School,Markham,0,0,2,2
2020-11-19,2020-11-20,York Region District School Board,King City Secondary School,King,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Kleinburg Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Lake Wilcox Public School,Richmond Hill,0,0,2,2
2020-11-19,2020-11-20,York Region District School Board,Little Rouge Public School,Markham,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Mackenzie Glen Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Maple Creek Public School,Vaughan,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Maple High School,Vaughan,4,0,0,4
2020-11-19,2020-11-20,York Region District School Board,Middlefield Collegiate Institute,Markham,0,0,2,2
2020-11-19,2020-11-20,York Region District School Board,Moraine Hills Public School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Nellie McClung Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Nobleton Public School,King,1,0,1,2
2020-11-19,2020-11-20,York Region District School Board,Pierre Elliott Trudeau High School,Markham,0,0,3,3
2020-11-19,2020-11-20,York Region District School Board,Pleasantville Public School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Richmond Green Secondary School,Richmond Hill,0,0,3,3
2020-11-19,2020-11-20,York Region District School Board,Richmond Hill High School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Rosedale Heights Public School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Roselawn Public School,Richmond Hill,0,0,2,2
2020-11-19,2020-11-20,York Region District School Board,Ross Doan Public School,Richmond Hill,0,0,3,3
2020-11-19,2020-11-20,York Region District School Board,Sam Chapman Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Sir John A. Macdonald Public School,Markham,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Sir William Mulock Secondary School,Newmarket,0,1,0,1
2020-11-19,2020-11-20,York Region District School Board,Stephen Lewis Secondary School,Vaughan,1,0,1,2
2020-11-19,2020-11-20,York Region District School Board,Stouffville District Secondary School,Whitchurch-Stouffville,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Tommy Douglas Secondary School,Vaughan,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Trillium Woods Public School,Richmond Hill,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,Wendat Village Public School,Whitchurch-Stouffville,0,0,1,1
2020-11-19,2020-11-20,York Region District School Board,William Armstrong Public School,Markham,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Woodbridge College,Vaughan,1,0,0,1
2020-11-19,2020-11-20,York Region District School Board,Woodbridge Public School,Vaughan,0,1,0,1
2020-11-20,2020-11-23,Algonquin and Lakeshore Catholic District School Board,Holy Cross Catholic Secondary School,Kingston,1,0,0,1
2020-11-20,2020-11-23,Algonquin and Lakeshore Catholic District School Board,Our Lady of Lourdes Catholic School,Kingston,5,1,0,6
2020-11-20,2020-11-23,Avon Maitland District School Board,Milverton Public School,Perth East,2,0,0,2
2020-11-20,2020-11-23,Avon Maitland District School Board,Shakespeare Public School,Stratford,1,0,0,1
2020-11-20,2020-11-23,Bluewater District School Board,Bruce Peninsula District School,Northern Bruce Peninsula,1,0,0,1
2020-11-20,2020-11-23,Bluewater District School Board,Egremont Community School,Southgate,2,0,0,2
2020-11-20,2020-11-23,Bluewater District School Board,Kincardine District Senior School,Kincardine,1,0,0,1
2020-11-20,2020-11-23,Brant Haldimand Norfolk Catholic District School Board,St John's College,Brantford,2,0,0,2
2020-11-20,2020-11-23,Catholic District School Board of Eastern Ontario,St Jude's Catholic Elementary School,Champlain,1,0,0,1
2020-11-20,2020-11-23,District School Board of Niagara,Governor Simcoe Secondary School,St. Catharines,1,0,0,1
2020-11-20,2020-11-23,District School Board of Niagara,Smith Public School,Grimsby,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,All Saints Catholic School,Mississauga,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Ascension of Our Lord Secondary School,Mississauga,4,0,0,4
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Board Site,Mississauga,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Cardinal Ambrozic Catholic Secondary School,Brampton,4,0,0,4
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Cardinal Leger Secondary School,Brampton,2,1,0,3
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Father Francis McSpiritt Catholic Elementary School,Brampton,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Holy Cross School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Holy Spirit Catholic Elementary School,Brampton,7,0,0,7
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,John Cabot Catholic Secondary School,Mississauga,2,0,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Lester B Pearson Catholic School,Brampton,2,0,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Notre Dame Catholic Secondary School,Brampton,2,0,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Our Lady of Fatima School,Brampton,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Our Lady of Mount Carmel Secondary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Agnes Separate School,Brampton,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Albert of Jerusalem Elementary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Alfred School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Aloysius Gonzaga Secondary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Anne Separate School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Augustine Secondary School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Cornelius School,Caledon,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Edmund Campion Secondary School,Brampton,3,0,0,3
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Francis Xavier Elementary School,Brampton,1,2,0,3
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Hilary Elementary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Joachim Separate School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St John Fisher Separate School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Marcellinus Secondary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Marguerite d'Youville Secondary School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Martin Secondary School,Mississauga,2,0,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Matthew Separate School,Mississauga,1,1,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Pio of Pietrelcina Elementary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Raphael School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Sebastian Catholic Elementary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Sofia School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Thomas Aquinas Secondary School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St Thomas More School,Mississauga,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St.  Aidan Catholic Elementary School,Brampton,2,1,0,3
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. Evan Catholic Elementary School,Caledon,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. James Catholic Global Learning Centr,Mississauga,0,1,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. Joan of Arc Catholic Secondary School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. John Henry Newman Catholic Elementary School,Brampton,4,0,0,4
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. Lucy Catholic Elementary School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,St. Michael Catholic Secondary School,Caledon,0,2,0,2
2020-11-20,2020-11-23,Dufferin-Peel Catholic District School Board,Sts. Peter & Paul Catholic School,Mississauga,0,1,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,All Saints Catholic Secondary School Secondary School,Whitby,1,0,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,Notre Dame Catholic Secondary School,Ajax,1,0,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,St Elizabeth Seton Catholic School,Pickering,1,0,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,St Jude Catholic School,Ajax,1,0,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,St Mark the Evangelist Catholic School,Whitby,1,0,0,1
2020-11-20,2020-11-23,Durham Catholic District School Board,St Mary Catholic Secondary School,Pickering,1,0,0,1
2020-11-20,2020-11-23,Durham District School Board,Applecroft Public School,Ajax,1,0,0,1
2020-11-20,2020-11-23,Durham District School Board,Brooklin High School,Whitby,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Cadarackque Public School,Ajax,1,0,0,1
2020-11-20,2020-11-23,Durham District School Board,Carruthers Creek Public School,Ajax,1,0,0,1
2020-11-20,2020-11-23,Durham District School Board,Donald A Wilson Secondary School,Whitby,1,0,0,1
2020-11-20,2020-11-23,Durham District School Board,Dunbarton High School,Pickering,1,0,1,2
2020-11-20,2020-11-23,Durham District School Board,Durham Alternative Secondary School,Oshawa,0,0,2,2
2020-11-20,2020-11-23,Durham District School Board,Fallingbrook Public School,Whitby,0,1,1,2
2020-11-20,2020-11-23,Durham District School Board,Henry Street High School,Whitby,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,J Clarke Richardson Collegiate Institute,Ajax,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Michaëlle Jean Public School,Ajax,0,1,1,2
2020-11-20,2020-11-23,Durham District School Board,Nottingham Public School,Ajax,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,O'Neill Collegiate and Vocational Institute,Oshawa,0,1,0,1
2020-11-20,2020-11-23,Durham District School Board,Pickering High School,Ajax,10,3,5,18
2020-11-20,2020-11-23,Durham District School Board,Queen Elizabeth Public School,Oshawa,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Robert Munsch Public School,Whitby,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Roland Michener Public School,Ajax,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Sinclair Secondary School,Whitby,2,0,1,3
2020-11-20,2020-11-23,Durham District School Board,Sir William Stephenson Public School,Whitby,0,0,1,1
2020-11-20,2020-11-23,Durham District School Board,Stephen G Saywell Public School,Oshawa,0,0,2,2
2020-11-20,2020-11-23,Durham District School Board,Vimy Ridge Public School,Ajax,4,0,3,7
2020-11-20,2020-11-23,Durham District School Board,William Dunbar Public School,Pickering,0,0,1,1
2020-11-20,2020-11-23,Grand Erie District School Board,Delhi District Secondary School,Norfolk County,1,0,0,1
2020-11-20,2020-11-23,Grand Erie District School Board,Langton Public School,Norfolk County,0,1,0,1
