pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14
60,Yukon,Yukon,05-08-2020,14,0,0.0,14,1769.0,11.0,78.57,43301.0,0,0.0,34.27,0.0,0.0,0.0,29.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,05-08-2020,5,0,0.0,5,2970.0,5.0,100.0,66256.0,0,0.0,11.15,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,05-08-2020,0,0,0.0,0,1427.0,0.0,,36797.0,0,0.0,0.0,0.0,0.0,,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,05-08-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,05-08-2020,118172,15,8962.0,118187,4272606.0,102788.0,86.97,113666.0,395,0.34,314.42,23.84,4.0,7.58,36085.0,338.0,5.45,6437.0,17.12,5947.0,15.82,92.0,0.24
59,British Columbia,Colombie-Britannique,06-08-2020,3881,0,195.0,3881,234986.0,3315.0,85.42,46336.0,47,1.23,76.53,3.85,0.0,5.02,1791.0,27.0,9.56,371.0,7.32,489.0,9.64,5.0,0.1
48,Alberta,Alberta,06-08-2020,11296,0,205.0,11296,607363.0,9984.0,88.39,138943.0,56,0.5,258.41,4.69,2.0,1.81,5615.0,93.0,9.8,1107.0,25.32,1321.0,30.22,29.0,0.66
47,Saskatchewan,Saskatchewan,06-08-2020,1387,0,19.0,1387,91615.0,1164.0,83.92,78006.0,11,0.8,118.1,1.62,1.0,1.37,800.0,31.0,14.71,204.0,17.37,315.0,26.82,3.0,0.26
46,Manitoba,Manitoba,06-08-2020,459,15,8.0,474,93298.0,348.0,73.42,68127.0,30,6.76,34.61,0.58,0.0,1.69,577.0,6.0,24.89,118.0,8.62,99.0,7.23,1.0,0.07
35,Ontario,Ontario,06-08-2020,39809,0,2783.0,39809,2245400.0,35906.0,90.2,154148.0,95,0.24,273.29,19.11,1.0,6.99,25325.0,159.0,2.81,1120.0,7.69,1599.0,10.98,28.0,0.19
24,Quebec,Québec,06-08-2020,60133,0,5687.0,60133,879350.0,50886.0,84.62,103636.0,133,0.22,708.7,67.02,0.0,9.46,11239.0,0.0,5.92,3560.0,41.96,2053.0,24.2,25.0,0.29
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-08-2020,266,0,3.0,266,26280.0,263.0,98.87,50389.0,0,0.0,51.0,0.58,0.0,1.13,333.0,0.0,0.0,0.0,0.0,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,06-08-2020,176,0,2.0,176,47438.0,168.0,95.45,61066.0,2,1.15,22.66,0.26,0.0,1.14,249.0,0.0,3.41,6.0,0.77,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,06-08-2020,1071,0,64.0,1071,66290.0,1005.0,93.84,68242.0,0,0.0,110.25,6.59,0.0,5.98,381.0,0.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,06-08-2020,36,0,0.0,36,20831.0,36.0,100.0,132726.0,0,0.0,22.94,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,06-08-2020,14,0,0.0,14,1792.0,13.0,92.86,43864.0,0,0.0,34.27,0.0,0.0,0.0,23.0,2.0,7.14,1.0,2.45,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,06-08-2020,5,0,0.0,5,3012.0,5.0,100.0,67193.0,0,0.0,11.15,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,06-08-2020,0,0,0.0,0,1441.0,0.0,,37158.0,0,0.0,0.0,0.0,0.0,,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,06-08-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,06-08-2020,118546,15,8966.0,118561,4319172.0,103106.0,86.96,114904.0,374,0.32,315.41,23.85,4.0,7.56,46566.0,318.0,5.47,6489.0,17.26,5889.0,15.67,92.0,0.24
59,British Columbia,Colombie-Britannique,07-08-2020,3934,0,195.0,3934,237247.0,3353.0,85.23,46782.0,53,1.37,77.57,3.85,0.0,4.96,2261.0,38.0,9.81,386.0,7.61,515.0,10.16,4.0,0.08
48,Alberta,Alberta,07-08-2020,11430,0,208.0,11430,613221.0,10097.0,88.34,140283.0,134,1.19,261.48,4.76,3.0,1.82,5858.0,113.0,9.84,1125.0,25.74,1344.0,30.75,30.0,0.69
47,Saskatchewan,Saskatchewan,07-08-2020,1409,0,20.0,1409,93388.0,1221.0,86.66,79516.0,22,1.59,119.97,1.7,1.0,1.42,1773.0,57.0,11.92,168.0,14.3,310.0,26.4,4.0,0.34
46,Manitoba,Manitoba,07-08-2020,476,15,8.0,491,96553.0,351.0,71.49,70504.0,17,3.59,35.85,0.58,0.0,1.63,3255.0,3.0,26.88,132.0,9.64,107.0,7.81,1.0,0.07
35,Ontario,Ontario,07-08-2020,39897,0,2783.0,39897,2269714.0,36024.0,90.29,155817.0,88,0.22,273.89,19.11,0.0,6.98,24314.0,118.0,2.73,1090.0,7.48,1492.0,10.24,25.0,0.17
24,Quebec,Québec,07-08-2020,60241,0,5687.0,60241,889002.0,50886.0,84.47,104774.0,108,0.18,709.97,67.02,0.0,9.44,9652.0,0.0,6.09,3668.0,43.23,1998.0,23.55,24.0,0.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-08-2020,267,0,3.0,267,26431.0,263.0,98.5,50679.0,1,0.38,51.19,0.58,0.0,1.12,151.0,0.0,0.37,1.0,0.19,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,07-08-2020,176,0,2.0,176,47695.0,168.0,95.45,61397.0,0,0.0,22.66,0.26,0.0,1.14,257.0,0.0,3.41,6.0,0.77,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,07-08-2020,1071,0,64.0,1071,66739.0,1005.0,93.84,68704.0,0,0.0,110.25,6.59,0.0,5.98,449.0,0.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,07-08-2020,36,0,0.0,36,20831.0,36.0,100.0,132726.0,0,0.0,22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,07-08-2020,15,0,0.0,15,1836.0,13.0,86.67,44941.0,1,7.14,36.72,0.0,0.0,0.0,44.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,07-08-2020,5,0,0.0,5,3017.0,5.0,100.0,67305.0,0,0.0,11.15,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,07-08-2020,0,0,0.0,0,1458.0,0.0,,37597.0,0,0.0,0.0,0.0,0.0,,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,07-08-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,07-08-2020,118970,15,8970.0,118985,4367208.0,103435.0,86.93,116182.0,424,0.36,316.54,23.86,4.0,7.54,48036.0,329.0,5.53,6580.0,17.5,5779.0,15.37,89.0,0.24
59,British Columbia,Colombie-Britannique,08-08-2020,3934,0,195.0,3934,239845.0,3353.0,85.23,47294.0,0,0.0,77.57,3.85,0.0,4.96,2598.0,0.0,9.81,386.0,7.61,515.0,10.16,4.0,0.08
48,Alberta,Alberta,08-08-2020,11430,0,208.0,11430,613221.0,10097.0,88.34,140283.0,0,0.0,261.48,4.76,0.0,1.82,0.0,0.0,9.84,1125.0,25.74,1344.0,30.75,30.0,0.69
47,Saskatchewan,Saskatchewan,08-08-2020,1433,0,20.0,1433,94786.0,1245.0,86.88,80706.0,24,1.7,122.01,1.7,0.0,1.4,1398.0,24.0,11.72,168.0,14.3,297.0,25.29,4.0,0.34
46,Manitoba,Manitoba,08-08-2020,492,15,8.0,507,96553.0,351.0,69.23,70504.0,16,3.26,37.02,0.58,0.0,1.58,0.0,0.0,29.19,148.0,10.81,119.0,8.69,1.0,0.07
35,Ontario,Ontario,08-08-2020,39967,0,2784.0,39967,2294872.0,36131.0,90.4,157544.0,70,0.18,274.38,19.11,1.0,6.97,25158.0,107.0,2.63,1052.0,7.22,1424.0,9.78,25.0,0.17
24,Quebec,Québec,08-08-2020,60367,0,5692.0,60367,895496.0,50886.0,84.29,105539.0,126,0.21,711.46,67.08,5.0,9.43,6494.0,0.0,6.28,3789.0,44.66,1953.0,23.02,26.0,0.31
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-08-2020,267,0,3.0,267,26629.0,263.0,98.5,51058.0,0,0.0,51.19,0.58,0.0,1.12,198.0,0.0,0.37,1.0,0.19,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,08-08-2020,176,0,2.0,176,47911.0,168.0,95.45,61675.0,0,0.0,22.66,0.26,0.0,1.14,216.0,0.0,3.41,6.0,0.77,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,08-08-2020,1071,0,64.0,1071,67080.0,1005.0,93.84,69055.0,0,0.0,110.25,6.59,0.0,5.98,341.0,0.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,08-08-2020,36,0,0.0,36,21258.0,36.0,100.0,135447.0,0,0.0,22.94,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,08-08-2020,15,0,0.0,15,1836.0,13.0,86.67,44941.0,0,0.0,36.72,0.0,0.0,0.0,0.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,08-08-2020,5,0,0.0,5,3017.0,5.0,100.0,67305.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,08-08-2020,0,0,0.0,0,1458.0,0.0,,37597.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,08-08-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,08-08-2020,119206,15,8976.0,119221,4404038.0,103566.0,86.87,117162.0,236,0.2,317.17,23.88,6.0,7.53,36830.0,131.0,5.6,6679.0,17.77,5665.0,15.07,91.0,0.24
59,British Columbia,Colombie-Britannique,09-08-2020,3934,0,195.0,3934,241225.0,3353.0,85.23,47566.0,0,0.0,77.57,3.85,0.0,4.96,1380.0,0.0,9.81,386.0,7.61,515.0,10.16,4.0,0.08
48,Alberta,Alberta,09-08-2020,11430,0,208.0,11430,613221.0,10097.0,88.34,140283.0,0,0.0,261.48,4.76,0.0,1.82,0.0,0.0,9.84,1125.0,25.74,1344.0,30.75,30.0,0.69
47,Saskatchewan,Saskatchewan,09-08-2020,1445,0,20.0,1445,96331.0,1257.0,86.99,82021.0,12,0.84,123.04,1.7,0.0,1.38,1545.0,12.0,11.63,168.0,14.3,267.0,22.73,4.0,0.34
46,Manitoba,Manitoba,09-08-2020,527,15,8.0,542,96553.0,352.0,64.94,70504.0,35,6.9,39.58,0.58,0.0,1.48,0.0,1.0,33.58,182.0,13.29,148.0,10.81,1.0,0.07
35,Ontario,Ontario,09-08-2020,40046,0,2786.0,40046,2321735.0,36279.0,90.59,159388.0,79,0.2,274.92,19.13,2.0,6.96,26863.0,148.0,2.45,981.0,6.73,1366.0,9.38,23.0,0.16
24,Quebec,Québec,09-08-2020,60471,0,5695.0,60471,908532.0,50886.0,84.15,107076.0,104,0.17,712.68,67.12,3.0,9.42,13036.0,0.0,6.43,3890.0,45.85,1888.0,22.25,28.0,0.33
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-08-2020,267,0,3.0,267,26859.0,263.0,98.5,51499.0,0,0.0,51.19,0.58,0.0,1.12,230.0,0.0,0.37,1.0,0.19,1.0,0.19,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,09-08-2020,176,0,2.0,176,48106.0,168.0,95.45,61926.0,0,0.0,22.66,0.26,0.0,1.14,195.0,0.0,3.41,6.0,0.77,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,09-08-2020,1071,0,64.0,1071,67245.0,1006.0,93.93,69225.0,0,0.0,110.25,6.59,0.0,5.98,165.0,1.0,0.09,1.0,0.1,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,09-08-2020,36,0,0.0,36,21616.0,36.0,100.0,137728.0,0,0.0,22.94,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,09-08-2020,15,0,0.0,15,1836.0,13.0,86.67,44941.0,0,0.0,36.72,0.0,0.0,0.0,0.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,09-08-2020,5,0,0.0,5,3017.0,5.0,100.0,67305.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,09-08-2020,0,0,0.0,0,1458.0,0.0,,37597.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,09-08-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,09-08-2020,119436,15,8981.0,119451,4447810.0,103728.0,86.84,118327.0,230,0.19,317.78,23.89,5.0,7.52,43772.0,162.0,5.64,6742.0,17.94,5540.0,14.74,91.0,0.24
59,British Columbia,Colombie-Britannique,10-08-2020,4065,0,195.0,4065,244680.0,3425.0,84.26,48248.0,131,3.33,80.16,3.85,0.0,4.8,3455.0,72.0,10.95,445.0,8.77,565.0,11.14,2.0,0.04
48,Alberta,Alberta,10-08-2020,11687,0,213.0,11687,631295.0,10384.0,88.85,144418.0,257,2.25,267.36,4.87,5.0,1.82,18074.0,287.0,9.33,1090.0,24.94,1297.0,29.67,27.0,0.62
47,Saskatchewan,Saskatchewan,10-08-2020,1450,0,20.0,1450,97404.0,1265.0,87.24,82935.0,5,0.35,123.46,1.7,0.0,1.38,1073.0,8.0,11.38,165.0,14.05,241.0,20.52,4.0,0.34
46,Manitoba,Manitoba,10-08-2020,543,15,8.0,558,101101.0,354.0,63.44,73825.0,16,2.95,40.75,0.58,0.0,1.43,4548.0,2.0,35.13,196.0,14.31,158.0,11.54,1.0,0.07
35,Ontario,Ontario,10-08-2020,40161,0,2786.0,40161,2343281.0,36381.0,90.59,160867.0,115,0.29,275.71,19.13,0.0,6.94,21546.0,102.0,2.48,994.0,6.82,1362.0,9.35,22.0,0.15
24,Quebec,Québec,10-08-2020,60627,0,5696.0,60627,916301.0,53041.0,87.49,107991.0,156,0.26,714.52,67.13,1.0,9.4,7769.0,2155.0,3.12,1890.0,22.27,1899.0,22.38,29.0,0.34
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-08-2020,268,0,3.0,268,27045.0,263.0,98.13,51856.0,1,0.37,51.39,0.58,0.0,1.12,186.0,0.0,0.75,2.0,0.38,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,10-08-2020,176,0,2.0,176,48330.0,168.0,95.45,62215.0,0,0.0,22.66,0.26,0.0,1.14,224.0,0.0,3.41,6.0,0.77,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,10-08-2020,1071,0,64.0,1071,67446.0,1007.0,94.02,69432.0,0,0.0,110.25,6.59,0.0,5.98,201.0,1.0,0.0,0.0,0.0,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,10-08-2020,36,0,0.0,36,21805.0,36.0,100.0,138932.0,0,0.0,22.94,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,10-08-2020,15,0,0.0,15,1961.0,13.0,86.67,48000.0,0,0.0,36.72,0.0,0.0,0.0,125.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,10-08-2020,5,0,0.0,5,3017.0,5.0,100.0,67305.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,10-08-2020,0,0,0.0,0,1476.0,0.0,,38061.0,0,0.0,0.0,0.0,0.0,,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,10-08-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,10-08-2020,120117,15,8987.0,120132,4505218.0,106355.0,88.53,119854.0,681,0.57,319.59,23.91,6.0,7.48,57408.0,2627.0,3.99,4790.0,12.74,5535.0,14.72,86.0,0.23
59,British Columbia,Colombie-Britannique,11-08-2020,4111,0,195.0,4111,246281.0,3444.0,83.78,48563.0,46,1.13,81.06,3.85,0.0,4.74,1601.0,19.0,11.48,472.0,9.31,588.0,11.59,1.0,0.02
48,Alberta,Alberta,11-08-2020,11772,0,216.0,11772,636319.0,10552.0,89.64,145567.0,85,0.73,269.3,4.94,3.0,1.83,5024.0,168.0,8.53,1004.0,22.97,1302.0,29.79,29.0,0.66
47,Saskatchewan,Saskatchewan,11-08-2020,1479,0,20.0,1479,98105.0,1294.0,87.49,83532.0,29,2.0,125.93,1.7,0.0,1.35,701.0,29.0,11.16,165.0,14.05,261.0,22.22,3.0,0.26
46,Manitoba,Manitoba,11-08-2020,547,15,8.0,562,102391.0,360.0,64.06,74767.0,4,0.72,41.04,0.58,0.0,1.42,1290.0,6.0,34.52,194.0,14.17,157.0,11.46,0.0,0.0
35,Ontario,Ontario,11-08-2020,40194,0,2786.0,40194,2364157.0,36456.0,90.7,162300.0,33,0.08,275.93,19.13,0.0,6.93,20876.0,75.0,2.37,952.0,6.54,1284.0,8.81,18.0,0.12
24,Quebec,Québec,11-08-2020,60718,0,5697.0,60718,922332.0,53135.0,87.51,108702.0,91,0.15,715.6,67.14,1.0,9.38,6031.0,94.0,3.11,1886.0,22.23,1821.0,21.46,27.0,0.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-08-2020,268,0,3.0,268,27298.0,263.0,98.13,52341.0,0,0.0,51.39,0.58,0.0,1.12,253.0,0.0,0.75,2.0,0.38,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,11-08-2020,177,0,2.0,177,48553.0,168.0,94.92,62502.0,1,0.57,22.78,0.26,0.0,1.13,223.0,0.0,3.95,7.0,0.9,7.0,0.9,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,11-08-2020,1071,0,64.0,1071,67720.0,1007.0,94.02,69714.0,0,0.0,110.25,6.59,0.0,5.98,274.0,0.0,0.0,0.0,0.0,4.0,0.41,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,11-08-2020,36,0,0.0,36,21922.0,36.0,100.0,139678.0,0,0.0,22.94,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,11-08-2020,15,0,0.0,15,2017.0,13.0,86.67,49371.0,0,0.0,36.72,0.0,0.0,0.0,56.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,11-08-2020,5,0,0.0,5,3073.0,5.0,100.0,68554.0,0,0.0,11.15,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,11-08-2020,0,0,0.0,0,1503.0,0.0,,38757.0,0,0.0,0.0,0.0,0.0,,27.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,11-08-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,11-08-2020,120406,15,8991.0,120421,4541747.0,106746.0,88.64,120826.0,289,0.24,320.36,23.92,4.0,7.47,36529.0,391.0,3.89,4684.0,12.46,5427.0,14.44,79.0,0.21
59,British Columbia,Colombie-Britannique,12-08-2020,4196,0,196.0,4196,248385.0,3469.0,82.67,48978.0,85,2.07,82.74,3.86,1.0,4.67,2104.0,25.0,12.65,531.0,10.47,634.0,12.5,2.0,0.04
48,Alberta,Alberta,12-08-2020,11893,0,217.0,11893,641870.0,10632.0,89.4,146837.0,121,1.03,272.07,4.96,1.0,1.82,5551.0,80.0,8.78,1044.0,23.88,1290.0,29.51,27.0,0.62
47,Saskatchewan,Saskatchewan,12-08-2020,1484,0,20.0,1484,98890.0,1314.0,88.54,84200.0,5,0.34,126.36,1.7,0.0,1.35,785.0,20.0,10.11,150.0,12.77,216.0,18.39,3.0,0.26
46,Manitoba,Manitoba,12-08-2020,563,15,8.0,578,103994.0,368.0,63.67,75938.0,16,2.85,42.21,0.58,0.0,1.38,1603.0,8.0,34.95,202.0,14.75,171.0,12.49,0.0,0.0
35,Ontario,Ontario,12-08-2020,40289,0,2787.0,40289,2387925.0,36590.0,90.82,163932.0,95,0.24,276.59,19.13,1.0,6.92,23768.0,134.0,2.26,912.0,6.26,1303.0,8.95,18.0,0.12
24,Quebec,Québec,12-08-2020,60813,0,5709.0,60813,926538.0,53270.0,87.6,109198.0,95,0.16,716.71,67.28,12.0,9.39,4206.0,135.0,3.02,1834.0,21.61,1804.0,21.26,37.0,0.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-08-2020,268,0,3.0,268,27573.0,263.0,98.13,52868.0,0,0.0,51.39,0.58,0.0,1.12,275.0,0.0,0.75,2.0,0.38,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,12-08-2020,178,0,2.0,178,48801.0,168.0,94.38,62821.0,1,0.56,22.91,0.26,0.0,1.12,248.0,0.0,4.49,8.0,1.03,8.0,1.03,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,12-08-2020,1071,0,64.0,1071,67974.0,1007.0,94.02,69976.0,0,0.0,110.25,6.59,0.0,5.98,254.0,0.0,0.0,0.0,0.0,4.0,0.41,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,12-08-2020,41,0,0.0,41,22381.0,36.0,87.8,142602.0,5,13.89,26.12,0.0,0.0,0.0,459.0,0.0,12.2,5.0,3.19,5.0,3.19,0.0,0.0
60,Yukon,Yukon,12-08-2020,15,0,0.0,15,2062.0,13.0,86.67,50472.0,0,0.0,36.72,0.0,0.0,0.0,45.0,0.0,13.33,2.0,4.9,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,12-08-2020,5,0,0.0,5,3097.0,5.0,100.0,69089.0,0,0.0,11.15,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,12-08-2020,0,0,0.0,0,1517.0,0.0,,39118.0,0,0.0,0.0,0.0,0.0,,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,12-08-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,12-08-2020,120829,15,9006.0,120844,4581083.0,107148.0,88.67,121872.0,423,0.35,321.49,23.96,15.0,7.45,39336.0,402.0,3.88,4690.0,12.48,5438.0,14.47,87.0,0.23
59,British Columbia,Colombie-Britannique,13-08-2020,4274,0,196.0,4274,251210.0,3500.0,81.89,49535.0,78,1.86,84.28,3.86,0.0,4.59,2825.0,31.0,13.52,578.0,11.4,683.0,13.47,2.0,0.04
48,Alberta,Alberta,13-08-2020,11969,0,220.0,11969,647281.0,10713.0,89.51,148075.0,76,0.64,273.81,5.03,3.0,1.84,5411.0,81.0,8.66,1036.0,23.7,1253.0,28.66,25.0,0.57
47,Saskatchewan,Saskatchewan,13-08-2020,1511,0,20.0,1511,100386.0,1325.0,87.69,85474.0,27,1.82,128.65,1.7,0.0,1.32,1496.0,11.0,10.99,166.0,14.13,205.0,17.45,2.0,0.17
46,Manitoba,Manitoba,13-08-2020,603,0,8.0,603,105705.0,377.0,62.52,77187.0,25,4.33,44.03,0.58,0.0,1.33,1711.0,9.0,36.15,218.0,15.92,194.0,14.17,0.0,0.0
35,Ontario,Ontario,13-08-2020,40367,0,2787.0,40367,2416582.0,36689.0,90.89,165899.0,78,0.19,277.12,19.13,0.0,6.9,28657.0,99.0,2.21,891.0,6.12,1292.0,8.87,15.0,0.1
24,Quebec,Québec,13-08-2020,60917,0,5715.0,60917,939144.0,53441.0,87.73,110683.0,104,0.17,717.94,67.35,6.0,9.38,12606.0,171.0,2.89,1761.0,20.75,1786.0,21.05,42.0,0.49
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-08-2020,268,0,3.0,268,27834.0,263.0,98.13,53369.0,0,0.0,51.39,0.58,0.0,1.12,261.0,0.0,0.75,2.0,0.38,2.0,0.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,13-08-2020,180,0,2.0,180,49032.0,169.0,93.89,63118.0,2,1.12,23.17,0.26,0.0,1.11,231.0,1.0,5.0,9.0,1.16,10.0,1.29,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,13-08-2020,1071,0,64.0,1071,68441.0,1007.0,94.02,70456.0,0,0.0,110.25,6.59,0.0,5.98,467.0,0.0,0.0,0.0,0.0,4.0,0.41,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,13-08-2020,41,0,0.0,41,22645.0,36.0,87.8,144284.0,0,0.0,26.12,0.0,0.0,0.0,264.0,0.0,12.2,5.0,3.19,5.0,3.19,0.0,0.0
60,Yukon,Yukon,13-08-2020,15,0,0.0,15,2112.0,15.0,100.0,51696.0,0,0.0,36.72,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,1.0,2.45,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,13-08-2020,5,0,0.0,5,3107.0,5.0,100.0,69312.0,0,0.0,11.15,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,13-08-2020,0,0,0.0,0,1550.0,0.0,,39969.0,0,0.0,0.0,0.0,0.0,,33.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,13-08-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,13-08-2020,121234,0,9015.0,121234,4635105.0,107553.0,88.72,123309.0,390,0.32,322.52,23.98,9.0,7.44,54022.0,405.0,3.85,4666.0,12.41,5435.0,14.46,86.0,0.23
