Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths,ObjectId
2020-09-08,Interlake-Eastern,0,84,7,77,0,1036
2020-09-08,Northern,0,4,0,4,0,1037
2020-09-08,Prairie Mountain Health,1,487,42,444,1,1038
2020-09-08,Southern Health-Santé Sud,1,282,22,250,10,1039
2020-09-08,Winnipeg,14,510,101,404,5,1040
2020-09-09,All,14,1381,172,1193,16,1041
2020-09-09,Interlake-Eastern,2,86,9,77,0,1042
2020-09-09,Northern,0,4,0,4,0,1043
2020-09-09,Prairie Mountain Health,1,488,35,452,1,1044
2020-09-09,Southern Health-Santé Sud,2,284,23,251,10,1045
2020-09-09,Winnipeg,9,519,105,409,5,1046
2020-09-10,All,15,1396,171,1209,16,1047
2020-09-10,Interlake-Eastern,0,86,9,77,0,1048
2020-09-10,Northern,0,4,0,4,0,1049
2020-09-10,Prairie Mountain Health,4,492,32,459,1,1050
2020-09-10,Southern Health-Santé Sud,3,287,23,254,10,1051
2020-09-10,Winnipeg,8,527,107,415,5,1052
2020-09-11,All,17,1413,179,1218,16,1053
2020-09-11,Interlake-Eastern,5,91,14,77,0,1054
2020-09-11,Northern,0,4,0,4,0,1055
2020-09-11,Prairie Mountain Health,2,494,29,464,1,1056
2020-09-11,Southern Health-Santé Sud,2,289,25,254,10,1057
2020-09-11,Winnipeg,8,535,111,419,5,1058
2020-09-12,All,20,1433,191,1226,16,1059
2020-09-12,Interlake-Eastern,2,93,16,77,0,1060
2020-09-18,All,17,1560,247,1297,16,1061
2020-09-18,Interlake-Eastern,0,101,15,86,0,1062
2020-09-18,Northern,0,4,0,4,0,1063
2020-09-01,Northern,0,4,0,4,0,1064
2020-09-18,Prairie Mountain Health,3,504,19,484,1,1065
2020-09-18,Southern Health-Santé Sud,1,303,25,268,10,1066
2020-09-01,Prairie Mountain Health,2,466,119,346,1,1067
2020-09-18,Winnipeg,13,648,188,455,5,1068
2020-09-01,Southern Health-Santé Sud,1,265,26,230,9,1069
2020-09-19,All,29,1589,272,1301,16,1070
2020-09-01,Winnipeg,4,435,81,349,5,1071
2020-09-19,Interlake-Eastern,2,103,17,86,0,1072
2020-08-20,Interlake-Eastern,1,66,6,60,0,1073
2020-09-02,All,20,1267,221,1030,16,1074
2020-09-19,Northern,0,4,0,4,0,1075
2020-08-20,Northern,0,3,0,3,0,1076
2020-09-02,Interlake-Eastern,1,78,6,72,0,1077
2020-09-19,Prairie Mountain Health,3,507,19,487,1,1078
2020-08-20,Prairie Mountain Health,7,244,98,145,1,1079
2020-09-02,Northern,0,4,0,4,0,1080
2020-09-19,Southern Health-Santé Sud,1,304,25,269,10,1081
2020-08-20,Southern Health-Santé Sud,18,184,59,119,6,1082
2020-09-02,Prairie Mountain Health,6,472,108,363,1,1083
2020-09-19,Winnipeg,23,671,211,455,5,1084
2020-08-20,Winnipeg,9,335,58,272,5,1085
2020-09-02,Southern Health-Santé Sud,0,265,24,231,10,1086
2020-09-20,All,22,1611,286,1307,18,1087
2020-08-21,All,42,874,236,626,12,1088
2020-09-02,Winnipeg,13,448,83,360,5,1089
2020-09-20,Interlake-Eastern,1,104,16,88,0,1090
2020-08-21,Interlake-Eastern,0,66,6,60,0,1091
2020-09-03,All,9,1276,201,1059,16,1092
2020-09-20,Northern,0,4,0,4,0,1093
2020-08-15,Interlake-Eastern,0,63,3,60,0,1094
2020-08-21,Northern,0,3,0,3,0,1095
2020-09-03,Interlake-Eastern,0,78,6,72,0,1096
2020-09-20,Prairie Mountain Health,1,508,17,489,2,1097
2020-08-15,Northern,0,3,0,3,0,1098
2020-08-21,Prairie Mountain Health,25,269,105,163,1,1099
2020-09-03,Northern,0,4,0,4,0,1100
2020-08-15,Prairie Mountain Health,9,183,84,98,1,1101
2020-08-21,Southern Health-Santé Sud,16,200,71,123,6,1102
2020-09-03,Prairie Mountain Health,1,473,88,384,1,1103
2020-08-15,Southern Health-Santé Sud,22,142,51,86,5,1104
2020-08-21,Winnipeg,1,336,54,277,5,1105
2020-09-20,Southern Health-Santé Sud,3,307,26,270,11,1106
2020-09-03,Southern Health-Santé Sud,2,267,22,235,10,1107
2020-08-15,Winnipeg,5,305,44,256,5,1108
2020-08-16,All,40,736,212,513,11,1109
2020-08-16,Interlake-Eastern,0,63,3,60,0,1110
2020-08-16,Northern,0,3,0,3,0,1111
2020-08-16,Prairie Mountain Health,20,203,97,105,1,1112
2020-08-16,Southern Health-Santé Sud,12,154,61,88,5,1113
2020-08-16,Winnipeg,8,313,51,257,5,1114
2020-08-17,All,13,749,206,531,12,1115
2020-08-17,Interlake-Eastern,2,65,5,60,0,1116
2020-08-17,Northern,0,3,0,3,0,1117
2020-08-17,Prairie Mountain Health,3,206,91,114,1,1118
2020-08-17,Southern Health-Santé Sud,1,155,53,96,6,1119
2020-08-17,Winnipeg,7,320,57,258,5,1120
2020-08-18,All,15,764,189,563,12,1121
2020-08-18,Interlake-Eastern,0,65,5,60,0,1122
2020-08-22,All,98,972,321,639,12,1123
2020-09-20,Winnipeg,17,688,227,456,5,1124
2020-09-03,Winnipeg,6,454,85,364,5,1125
2020-08-22,Interlake-Eastern,2,68,7,61,0,1126
2020-09-21,All,24,1635,303,1314,18,1127
2020-08-22,Northern,1,4,1,3,0,1128
2020-09-21,Interlake-Eastern,2,106,15,91,0,1129
2020-08-22,Prairie Mountain Health,68,337,166,170,1,1130
2020-09-21,Northern,0,4,0,4,0,1131
2020-08-22,Southern Health-Santé Sud,17,217,86,125,6,1132
2020-09-21,Prairie Mountain Health,0,508,16,490,2,1133
2020-08-22,Winnipeg,10,346,61,280,5,1134
2020-09-21,Southern Health-Santé Sud,2,309,25,273,11,1135
2020-08-23,All,28,1000,327,660,13,1136
2020-09-21,Winnipeg,20,708,247,456,5,1137
2020-08-23,Interlake-Eastern,1,69,8,61,0,1138
2020-09-22,All,42,1677,340,1318,19,1139
2020-08-23,Northern,0,4,1,3,0,1140
2020-09-22,Interlake-Eastern,2,108,15,93,0,1141
2020-08-23,Prairie Mountain Health,17,354,177,176,1,1142
2020-09-22,Northern,0,4,0,4,0,1143
2020-08-23,Southern Health-Santé Sud,3,220,81,132,7,1144
2020-09-22,Prairie Mountain Health,3,511,19,490,2,1145
2020-08-23,Winnipeg,7,353,60,288,5,1146
2020-09-22,Southern Health-Santé Sud,6,315,29,275,11,1147
2020-08-24,All,28,1028,339,676,13,1148
2020-09-22,Winnipeg,31,739,277,456,6,1149
2020-08-24,Interlake-Eastern,0,69,8,61,0,1150
2020-09-23,All,40,1717,375,1323,19,1151
2020-08-24,Northern,0,4,1,3,0,1152
2020-09-23,Interlake-Eastern,4,112,17,95,0,1153
2020-08-24,Prairie Mountain Health,13,367,182,184,1,1154
2020-09-23,Northern,0,4,0,4,0,1155
2020-08-24,Southern Health-Santé Sud,9,229,83,139,7,1156
2020-09-23,Prairie Mountain Health,1,512,20,490,2,1157
2020-08-24,Winnipeg,6,359,65,289,5,1158
2020-09-23,Southern Health-Santé Sud,2,317,29,277,11,1159
2020-08-25,All,26,1054,333,708,13,1160
2020-09-23,Winnipeg,33,772,309,457,6,1161
2020-09-24,All,58,1775,425,1331,19,1162
2020-08-25,Interlake-Eastern,1,70,9,61,0,1163
2020-09-24,Interlake-Eastern,2,114,19,95,0,1164
2020-08-25,Northern,0,4,0,4,0,1165
2020-08-25,Prairie Mountain Health,9,376,178,197,1,1166
2020-09-24,Northern,2,6,2,4,0,1167
2020-08-25,Southern Health-Santé Sud,7,236,81,148,7,1168
2020-09-24,Prairie Mountain Health,1,513,17,494,2,1169
2020-09-24,Southern Health-Santé Sud,3,320,30,279,11,1170
2020-08-25,Winnipeg,9,368,65,298,5,1171
2020-09-24,Winnipeg,50,822,357,459,6,1172
2020-08-26,All,33,1087,332,741,14,1173
2020-08-26,Interlake-Eastern,3,73,12,61,0,1174
2020-09-25,All,66,1841,488,1334,19,1175
2020-09-25,Interlake-Eastern,3,117,20,97,0,1176
2020-08-26,Northern,0,4,0,4,0,1177
2020-09-25,Northern,0,6,2,4,0,1178
2020-08-26,Prairie Mountain Health,17,393,186,206,1,1179
2020-09-25,Prairie Mountain Health,2,515,19,494,2,1180
2020-09-25,Southern Health-Santé Sud,5,325,34,280,11,1181
2020-09-25,Winnipeg,56,878,413,459,6,1182
2020-09-26,All,42,1883,520,1343,20,1183
2020-09-26,Interlake-Eastern,8,125,27,98,0,1184
2020-09-26,Northern,2,8,4,4,0,1185
2020-09-26,Prairie Mountain Health,1,516,17,496,3,1186
2020-09-26,Southern Health-Santé Sud,2,327,31,285,11,1187
2020-09-26,Winnipeg,29,907,441,460,6,1188
2020-09-27,All,43,1926,551,1355,20,1189
2020-09-27,Interlake-Eastern,7,132,29,103,0,1190
2020-09-27,Northern,7,15,11,4,0,1191
2020-09-27,Prairie Mountain Health,0,516,14,499,3,1192
2020-09-27,Southern Health-Santé Sud,4,331,32,288,11,1193
2020-09-27,Winnipeg,25,932,465,461,6,1194
2020-09-28,All,31,1957,577,1360,20,1195
2020-09-28,Interlake-Eastern,0,132,27,105,0,1196
2020-09-28,Northern,1,16,12,4,0,1197
2020-09-28,Prairie Mountain Health,0,516,14,499,3,1198
2020-09-28,Southern Health-Santé Sud,4,335,36,288,11,1199
2020-09-28,Winnipeg,26,958,488,464,6,1200
2020-09-29,All,36,1993,599,1374,20,1201
2020-09-29,Interlake-Eastern,2,134,26,108,0,1202
2020-09-29,Northern,1,17,13,4,0,1203
2020-09-29,Prairie Mountain Health,2,518,13,502,3,1204
2020-09-29,Southern Health-Santé Sud,4,339,38,290,11,1205
2020-09-29,Winnipeg,27,985,509,470,6,1206
