Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths,ObjectId
2020-09-02,All,20,1267,222,1029,16,1036
2020-09-02,Interlake-Eastern,1,78,6,72,0,1037
2020-09-02,Northern,0,4,0,4,0,1038
2020-09-02,Prairie Mountain Health,6,472,109,362,1,1039
2020-09-02,Southern Health-Santé Sud,0,265,24,231,10,1040
2020-09-02,Winnipeg,13,448,83,360,5,1041
2020-09-03,All,9,1276,201,1059,16,1042
2020-09-03,Interlake-Eastern,0,78,6,72,0,1043
2020-09-03,Northern,0,4,0,4,0,1044
2020-09-03,Prairie Mountain Health,1,473,88,384,1,1045
2020-09-03,Southern Health-Santé Sud,2,267,22,235,10,1046
2020-09-03,Winnipeg,6,454,85,364,5,1047
2020-09-16,All,11,1503,214,1273,16,1048
2020-09-08,Interlake-Eastern,0,84,7,77,0,1049
2020-08-05,Winnipeg,1,258,8,245,5,1050
2020-09-16,Interlake-Eastern,0,98,17,81,0,1051
2020-09-08,Northern,0,4,0,4,0,1052
2020-08-06,All,17,492,82,402,8,1053
2020-09-16,Northern,0,4,0,4,0,1054
2020-08-14,Interlake-Eastern,0,63,3,60,0,1055
2020-09-08,Prairie Mountain Health,1,487,41,445,1,1056
2020-08-06,Interlake-Eastern,0,62,8,54,0,1057
2020-09-16,Prairie Mountain Health,1,497,17,479,1,1058
2020-08-14,Northern,0,3,0,3,0,1059
2020-09-08,Southern Health-Santé Sud,1,282,22,250,10,1060
2020-08-06,Northern,0,3,0,3,0,1061
2020-09-16,Southern Health-Santé Sud,2,299,28,261,10,1062
2020-08-14,Prairie Mountain Health,7,174,109,64,1,1063
2020-09-08,Winnipeg,14,510,101,404,5,1064
2020-08-06,Prairie Mountain Health,10,81,41,39,1,1065
2020-09-16,Winnipeg,8,605,152,448,5,1066
2020-08-14,Southern Health-Santé Sud,6,120,35,82,3,1067
2020-09-09,All,14,1381,170,1195,16,1068
2020-08-06,Southern Health-Santé Sud,2,83,24,57,2,1069
2020-09-17,All,40,1543,237,1290,16,1070
2020-08-14,Winnipeg,6,300,42,253,5,1071
2020-09-09,Interlake-Eastern,2,86,9,77,0,1072
2020-08-06,Winnipeg,5,263,9,249,5,1073
2020-09-17,Interlake-Eastern,4,102,20,82,0,1074
2020-08-15,All,36,696,182,503,11,1075
2020-09-09,Northern,0,4,0,4,0,1076
2020-08-07,All,16,508,94,406,8,1077
2020-09-17,Northern,0,4,0,4,0,1078
2020-08-15,Interlake-Eastern,0,63,3,60,0,1079
2020-09-09,Prairie Mountain Health,1,488,34,453,1,1080
2020-08-07,Interlake-Eastern,0,62,7,55,0,1081
2020-09-17,Prairie Mountain Health,4,501,15,485,1,1082
2020-08-15,Northern,0,3,0,3,0,1083
2020-09-09,Southern Health-Santé Sud,2,284,23,251,10,1084
2020-08-07,Northern,0,3,0,3,0,1085
2020-09-17,Southern Health-Santé Sud,3,302,28,264,10,1086
2020-08-15,Prairie Mountain Health,9,183,84,98,1,1087
2020-09-09,Winnipeg,9,519,104,410,5,1088
2020-08-07,Prairie Mountain Health,12,93,50,42,1,1089
2020-09-17,Winnipeg,29,634,174,455,5,1090
2020-08-15,Southern Health-Santé Sud,22,142,51,86,5,1091
2020-09-10,All,15,1396,169,1211,16,1092
2020-08-07,Southern Health-Santé Sud,4,87,28,57,2,1093
2020-09-18,All,17,1560,242,1302,16,1094
2020-08-15,Winnipeg,5,305,44,256,5,1095
2020-09-10,Interlake-Eastern,0,86,9,77,0,1096
2020-08-07,Winnipeg,0,263,9,249,5,1097
2020-09-18,Interlake-Eastern,0,102,16,86,0,1098
2020-08-16,All,40,736,212,513,11,1099
2020-09-10,Northern,0,4,0,4,0,1100
2020-08-08,All,35,543,123,412,8,1101
2020-09-18,Northern,0,4,0,4,0,1102
2020-08-16,Interlake-Eastern,0,63,3,60,0,1103
2020-09-10,Prairie Mountain Health,4,492,31,460,1,1104
2020-08-08,Interlake-Eastern,1,63,7,56,0,1105
2020-09-18,Prairie Mountain Health,3,504,17,486,1,1106
2020-08-16,Northern,0,3,0,3,0,1107
2020-09-10,Southern Health-Santé Sud,3,287,23,254,10,1108
2020-08-08,Northern,0,3,0,3,0,1109
2020-09-18,Southern Health-Santé Sud,1,303,25,268,10,1110
2020-08-16,Prairie Mountain Health,20,203,97,105,1,1111
2020-09-10,Winnipeg,8,527,106,416,5,1112
2020-08-08,Prairie Mountain Health,20,113,67,45,1,1113
2020-09-18,Winnipeg,13,647,184,458,5,1114
2020-09-19,All,29,1589,265,1308,16,1115
2020-09-19,Interlake-Eastern,2,104,18,86,0,1116
2020-09-19,Northern,0,4,0,4,0,1117
2020-09-19,Prairie Mountain Health,3,507,17,489,1,1118
2020-09-19,Southern Health-Santé Sud,1,304,25,269,10,1119
2020-09-19,Winnipeg,23,670,205,460,5,1120
2020-09-20,All,22,1611,279,1314,18,1121
2020-09-20,Interlake-Eastern,1,105,15,90,0,1122
2020-09-20,Northern,0,4,0,4,0,1123
2020-09-20,Prairie Mountain Health,1,508,15,491,2,1124
2020-08-16,Southern Health-Santé Sud,12,154,61,88,5,1125
2020-09-11,All,17,1413,177,1220,16,1126
2020-08-08,Southern Health-Santé Sud,9,96,35,59,2,1127
2020-08-16,Winnipeg,8,313,51,257,5,1128
2020-09-11,Interlake-Eastern,5,91,14,77,0,1129
2020-08-08,Winnipeg,5,268,14,249,5,1130
2020-08-17,All,13,749,206,531,12,1131
2020-09-11,Northern,0,4,0,4,0,1132
2020-08-09,All,17,560,138,414,8,1133
2020-08-17,Interlake-Eastern,2,65,5,60,0,1134
2020-09-11,Prairie Mountain Health,2,494,28,465,1,1135
2020-08-09,Interlake-Eastern,0,63,6,57,0,1136
2020-08-17,Northern,0,3,0,3,0,1137
2020-09-11,Southern Health-Santé Sud,2,289,25,254,10,1138
2020-08-09,Northern,0,3,0,3,0,1139
2020-08-17,Prairie Mountain Health,3,206,91,114,1,1140
2020-09-11,Winnipeg,8,535,110,420,5,1141
2020-08-09,Prairie Mountain Health,11,124,78,45,1,1142
2020-08-17,Southern Health-Santé Sud,1,155,53,96,6,1143
2020-09-12,All,20,1433,189,1228,16,1144
2020-08-09,Southern Health-Santé Sud,6,102,40,60,2,1145
2020-08-17,Winnipeg,7,320,57,258,5,1146
2020-09-12,Interlake-Eastern,3,94,17,77,0,1147
2020-08-09,Winnipeg,0,268,14,249,5,1148
2020-08-18,All,15,764,189,563,12,1149
2020-08-18,Interlake-Eastern,0,65,5,60,0,1150
2020-09-20,Southern Health-Santé Sud,3,307,27,269,11,1151
2020-09-20,Winnipeg,17,687,222,460,5,1152
2020-09-21,All,24,1635,295,1322,18,1153
2020-09-21,Interlake-Eastern,2,107,14,93,0,1154
2020-09-21,Northern,0,4,0,4,0,1155
2020-09-21,Prairie Mountain Health,0,508,14,492,2,1156
2020-09-21,Southern Health-Santé Sud,2,309,25,273,11,1157
2020-09-21,Winnipeg,20,707,242,460,5,1158
2020-09-22,All,42,1677,331,1327,19,1159
2020-09-22,Interlake-Eastern,2,109,14,95,0,1160
2020-09-22,Northern,0,4,0,4,0,1161
2020-09-22,Prairie Mountain Health,3,511,17,492,2,1162
2020-09-22,Southern Health-Santé Sud,6,315,28,276,11,1163
2020-09-22,Winnipeg,31,738,272,460,6,1164
2020-09-23,All,40,1717,365,1333,19,1165
2020-09-23,Interlake-Eastern,4,113,16,97,0,1166
2020-09-23,Northern,0,4,0,4,0,1167
2020-09-23,Prairie Mountain Health,1,512,18,492,2,1168
2020-09-23,Southern Health-Santé Sud,2,317,27,279,11,1169
2020-09-23,Winnipeg,33,771,304,461,6,1170
2020-09-24,All,58,1775,415,1341,19,1171
2020-09-24,Interlake-Eastern,2,115,18,97,0,1172
2020-09-24,Northern,2,6,2,4,0,1173
2020-09-24,Prairie Mountain Health,1,513,16,495,2,1174
2020-09-24,Southern Health-Santé Sud,3,320,28,281,11,1175
2020-09-24,Winnipeg,50,821,351,464,6,1176
2020-09-25,All,66,1841,476,1346,19,1177
2020-09-25,Interlake-Eastern,3,118,19,99,0,1178
2020-09-25,Northern,0,6,2,4,0,1179
2020-09-25,Prairie Mountain Health,2,515,18,495,2,1180
2020-09-25,Southern Health-Santé Sud,5,325,31,283,11,1181
2020-09-25,Winnipeg,56,877,406,465,6,1182
2020-09-26,All,42,1883,508,1355,20,1183
2020-09-26,Interlake-Eastern,8,126,26,100,0,1184
2020-09-26,Northern,2,8,4,4,0,1185
2020-09-26,Prairie Mountain Health,1,516,16,497,3,1186
2020-09-26,Southern Health-Santé Sud,2,327,28,288,11,1187
2020-09-26,Winnipeg,29,906,434,466,6,1188
2020-09-27,All,44,1927,540,1367,20,1189
2020-09-27,Interlake-Eastern,8,134,29,105,0,1190
2020-09-27,Northern,7,15,11,4,0,1191
2020-09-27,Prairie Mountain Health,0,516,13,500,3,1192
2020-09-27,Southern Health-Santé Sud,4,331,29,291,11,1193
2020-09-27,Winnipeg,25,931,458,467,6,1194
2020-09-28,All,35,1962,569,1373,20,1195
2020-09-28,Interlake-Eastern,4,138,31,107,0,1196
2020-09-28,Northern,1,16,12,4,0,1197
2020-09-28,Prairie Mountain Health,0,516,13,500,3,1198
2020-09-28,Southern Health-Santé Sud,4,335,33,291,11,1199
2020-09-28,Winnipeg,26,957,480,471,6,1200
2020-09-29,All,38,2000,594,1385,21,1201
2020-09-29,Interlake-Eastern,2,140,30,110,0,1202
2020-09-29,Northern,1,17,13,4,0,1203
2020-09-29,Prairie Mountain Health,1,517,12,502,3,1204
2020-09-29,Southern Health-Santé Sud,3,338,35,292,11,1205
2020-09-29,Winnipeg,31,988,504,477,7,1206
2020-09-30,All,33,2033,613,1399,21,1207
2020-09-30,Interlake-Eastern,2,142,29,113,0,1208
2020-09-30,Northern,0,17,13,4,0,1209
2020-09-30,Prairie Mountain Health,4,521,14,504,3,1210
2020-09-30,Southern Health-Santé Sud,2,340,32,297,11,1211
2020-09-30,Winnipeg,25,1013,525,481,7,1212
2020-10-01,All,40,2073,646,1405,22,1213
2020-10-01,Interlake-Eastern,7,149,35,114,0,1214
2020-10-01,Northern,0,17,13,4,0,1215
2020-10-01,Prairie Mountain Health,2,523,16,504,3,1216
2020-10-01,Southern Health-Santé Sud,1,341,29,301,11,1217
2020-10-01,Winnipeg,30,1043,553,482,8,1218
2020-10-02,All,45,2118,679,1417,22,1219
2020-10-02,Interlake-Eastern,5,154,36,118,0,1220
2020-10-02,Northern,0,17,12,5,0,1221
2020-10-02,Prairie Mountain Health,1,524,15,506,3,1222
2020-10-02,Southern Health-Santé Sud,3,344,27,306,11,1223
2020-10-02,Winnipeg,36,1079,589,482,8,1224
2020-10-03,All,44,2162,715,1424,23,1225
2020-10-03,Interlake-Eastern,5,159,41,118,0,1226
2020-10-03,Northern,1,18,13,5,0,1227
2020-10-03,Prairie Mountain Health,1,525,13,509,3,1228
2020-10-03,Southern Health-Santé Sud,5,349,28,310,11,1229
2020-10-03,Winnipeg,32,1111,620,482,9,1230
2020-10-04,All,28,2190,734,1432,24,1231
2020-10-04,Interlake-Eastern,5,164,44,120,0,1232
2020-10-04,Northern,0,18,12,6,0,1233
2020-10-04,Prairie Mountain Health,0,525,12,509,4,1234
2020-10-04,Southern Health-Santé Sud,1,350,27,312,11,1235
2020-10-04,Winnipeg,22,1133,639,485,9,1236
2020-10-05,All,57,2247,778,1444,25,1237
2020-10-05,Interlake-Eastern,22,186,63,123,0,1238
2020-10-05,Northern,0,18,12,6,0,1239
2020-10-05,Prairie Mountain Health,2,527,13,510,4,1240
2020-10-05,Southern Health-Santé Sud,2,352,21,320,11,1241
2020-10-05,Winnipeg,31,1164,669,485,10,1242
2020-10-06,All,45,2292,817,1448,27,1243
2020-10-06,Interlake-Eastern,7,193,66,126,1,1244
2020-10-06,Northern,0,18,12,6,0,1245
2020-10-06,Prairie Mountain Health,2,529,15,510,4,1246
2020-10-06,Southern Health-Santé Sud,3,355,23,321,11,1247
2020-10-06,Winnipeg,33,1197,701,485,11,1248
2020-10-07,All,52,2344,863,1454,27,1249
2020-10-07,Interlake-Eastern,1,194,67,126,1,1250
2020-10-07,Northern,0,18,12,6,0,1251
2020-10-07,Prairie Mountain Health,0,529,14,511,4,1252
2020-10-07,Southern Health-Santé Sud,6,361,25,325,11,1253
2020-10-07,Winnipeg,45,1242,745,486,11,1254
