collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-10-09,2020-10-13,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-09,2020-10-13,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-09,2020-10-13,St.Edward YMCA,Toronto,0,1,0,1
2020-10-09,2020-10-13,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-09,2020-10-13,The Alderbuds Child Care Centre of Etobicoke,Toronto,2,0,0,2
2020-10-09,2020-10-13,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-09,2020-10-13,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-09,2020-10-13,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-09,2020-10-13,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-09,2020-10-13,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-09,2020-10-13,Vincent Massey Academy- Franklin Horner Campus,Toronto,0,1,0,1
2020-10-09,2020-10-13,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-09,2020-10-13,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-09,2020-10-13,Wee Watch Private Home Day Care-East (two locations),Russell,1,1,0,2
2020-10-09,2020-10-13,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-09,2020-10-13,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-09,2020-10-13,YMCA of Three Rivers Child Care - Woodland Glen,Guelph,1,0,0,1
2020-10-09,2020-10-13,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-09,2020-10-13,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-09,2020-10-13,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-13,2020-10-14,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-13,2020-10-14,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-13,2020-10-14,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-13,2020-10-14,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-13,2020-10-14,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-13,2020-10-14,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-13,2020-10-14,Andrew Fleck Home Child Care (three locations),Ottawa,2,2,0,4
2020-10-13,2020-10-14,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-13,2020-10-14,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-13,2020-10-14,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-13,2020-10-14,BrightPath Bolton,Bolton,5,0,0,5
2020-10-13,2020-10-14,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-13,2020-10-14,BrightPath Wolfedale,Mississauga,1,1,0,2
2020-10-13,2020-10-14,Carleton Memorial Day Care Centre,Ottawa,1,0,0,1
2020-10-13,2020-10-14,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2020-10-13,2020-10-14,CELC-Good Shepherd,Courtice,1,0,0,1
2020-10-13,2020-10-14,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-13,2020-10-14,Centre éducatif La Clémentine,Gloucester,0,1,0,1
2020-10-13,2020-10-14,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-13,2020-10-14,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-13,2020-10-14,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,2,1,0,3
2020-10-13,2020-10-14,Community Centre 55,Toronto,1,0,0,1
2020-10-13,2020-10-14,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-13,2020-10-14,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-13,2020-10-14,Downtown Montessori at Coatsworth  (formerly Ward Nine -Coatsworth),Toronto,0,1,0,1
2020-10-13,2020-10-14,Earl Haig Community Day Care Centre   (15 Earl Haig Avenue),Toronto,0,1,0,1
2020-10-13,2020-10-14,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-13,2020-10-14,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-13,2020-10-14,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-13,2020-10-14,Escale La Pommeraie,London,0,1,0,1
2020-10-13,2020-10-14,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-13,2020-10-14,For Kid's Sake Day Care Services Inc.,Mississauga,2,0,0,2
2020-10-13,2020-10-14,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-13,2020-10-14,Garderie Tunney's Day Care (two locations),Ottawa,0,2,0,2
2020-10-13,2020-10-14,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-13,2020-10-14,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-13,2020-10-14,Global Home Child Care,Ottawa,0,1,0,1
2020-10-13,2020-10-14,Halton Hills Child Care Centre,Georgetown,1,0,0,1
2020-10-13,2020-10-14,Happy Tots Day Nursery,Oshawa,0,3,0,3
2020-10-13,2020-10-14,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-13,2020-10-14,Home Child Care Program,Waterloo,0,1,0,1
2020-10-13,2020-10-14,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-13,2020-10-14,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-13,2020-10-14,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-13,2020-10-14,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-13,2020-10-14,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-13,2020-10-14,La Coccinelle (three locations),Orléans,1,2,0,3
2020-10-13,2020-10-14,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-13,2020-10-14,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2020-10-13,2020-10-14,La Petite Ecole,Toronto,0,1,0,1
2020-10-13,2020-10-14,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-13,2020-10-14,LARC's OLMC School Age Program,Amherstview,1,0,0,1
2020-10-13,2020-10-14,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-13,2020-10-14,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-13,2020-10-14,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-13,2020-10-14,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-13,2020-10-14,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-13,2020-10-14,Le Club - Bond Lake,Richmond Hill,0,1,0,1
2020-10-13,2020-10-14,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-13,2020-10-14,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-13,2020-10-14,Les Coccinelles,Milton,1,0,0,1
2020-10-13,2020-10-14,Les Etoiles Brillantes - Garderie,Guelph,1,0,0,1
2020-10-13,2020-10-14,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-13,2020-10-14,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-13,2020-10-14,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-13,2020-10-14,MATRESHKA,Ottawa,1,0,0,1
2020-10-13,2020-10-14,MCDC/St. John,Toronto,0,1,0,1
2020-10-13,2020-10-14,McMurrich Sprouts Day Care Centre,Toronto,1,0,0,1
2020-10-13,2020-10-14,Metcalfe Home Day Care,Metcalfe,0,1,0,1
2020-10-13,2020-10-14,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-13,2020-10-14,MIFO- école Notre Dame des Champs,Ottawa,0,1,0,1
2020-10-13,2020-10-14,MIFO école Sainte Marie,Ottawa,0,1,0,1
2020-10-13,2020-10-14,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-13,2020-10-14,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-13,2020-10-14,Montessori School House Inc,Maple,1,0,0,1
2020-10-13,2020-10-14,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-13,2020-10-14,Netivot HaTorah  - South Campus,Toronto,1,0,0,1
2020-10-13,2020-10-14,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-13,2020-10-14,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-13,2020-10-14,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-13,2020-10-14,Northwood Montessori,Toronto,0,1,0,1
2020-10-13,2020-10-14,Odyssey Montessori School Incorporated,Toronto,1,0,0,1
2020-10-13,2020-10-14,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-13,2020-10-14,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-13,2020-10-14,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-13,2020-10-14,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-13,2020-10-14,PLASP - San Lorenzo Ruiz,Mississauga,1,0,0,1
2020-10-13,2020-10-14,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-13,2020-10-14,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-13,2020-10-14,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-13,2020-10-14,PLASP Steelesview Public School,North York,1,0,0,1
2020-10-13,2020-10-14,Princess Elizabeth YMCA,Orangeville,1,0,0,1
2020-10-13,2020-10-14,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-13,2020-10-14,Rexdale Home Child Care Agency (PHDC),Toronto,1,0,0,1
2020-10-13,2020-10-14,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-13,2020-10-14,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-13,2020-10-14,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-13,2020-10-14,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-13,2020-10-14,"Service à l'enfance Aladin, site Sainte-Anne (two locations)",Ottawa,1,1,0,2
2020-10-13,2020-10-14,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-13,2020-10-14,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-13,2020-10-14,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-13,2020-10-14,St. Boniface YMCA Childcare (YMCA),Toronto,0,1,0,1
2020-10-13,2020-10-14,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-13,2020-10-14,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-13,2020-10-14,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-13,2020-10-14,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-13,2020-10-14,St.Edward YMCA,Toronto,0,1,0,1
2020-10-13,2020-10-14,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-13,2020-10-14,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-13,2020-10-14,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-13,2020-10-14,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-13,2020-10-14,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-13,2020-10-14,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-13,2020-10-14,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-13,2020-10-14,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-13,2020-10-14,Vincent Massey Academy- Franklin Horner Campus,Toronto,0,1,0,1
2020-10-13,2020-10-14,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-13,2020-10-14,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-13,2020-10-14,Wee Watch Private Home Day Care-East,Russell,1,0,0,1
2020-10-13,2020-10-14,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-13,2020-10-14,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-13,2020-10-14,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-13,2020-10-14,YMCA of Three Rivers Child Care - Woodland Glen,Guelph,1,0,0,1
2020-10-13,2020-10-14,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-13,2020-10-14,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-13,2020-10-14,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-14,2020-10-15,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-14,2020-10-15,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-14,2020-10-15,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-14,2020-10-15,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-14,2020-10-15,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-14,2020-10-15,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-14,2020-10-15,Andrew Fleck Home Child Care (three locations),Ottawa,2,2,0,4
2020-10-14,2020-10-15,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-14,2020-10-15,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-14,2020-10-15,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-14,2020-10-15,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-14,2020-10-15,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-14,2020-10-15,BrightPath Wolfedale,Mississauga,1,1,0,2
2020-10-14,2020-10-15,Carleton Memorial Day Care Centre,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2020-10-14,2020-10-15,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-14,2020-10-15,CELC-Good Shepherd,Courtice,1,0,0,1
2020-10-14,2020-10-15,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Centre éducatif La Clémentine,Gloucester,0,1,0,1
2020-10-14,2020-10-15,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-14,2020-10-15,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-14,2020-10-15,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,2,1,0,3
2020-10-14,2020-10-15,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-14,2020-10-15,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Downtown Montessori at Coatsworth  (formerly Ward Nine -Coatsworth),Toronto,0,1,0,1
2020-10-14,2020-10-15,Earl Haig Community Day Care Centre   (15 Earl Haig Avenue),Toronto,0,1,0,1
2020-10-14,2020-10-15,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-14,2020-10-15,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-14,2020-10-15,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-14,2020-10-15,Escale La Pommeraie,London,0,1,0,1
2020-10-14,2020-10-15,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-14,2020-10-15,For Kid's Sake Day Care Services Inc.,Mississauga,2,0,0,2
2020-10-14,2020-10-15,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-14,2020-10-15,Garderie Tunney's Day Care,Ottawa,0,2,0,2
2020-10-14,2020-10-15,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Global Home Child Care,Ottawa,0,1,0,1
2020-10-14,2020-10-15,Halton Hills Child Care Centre,Georgetown,1,0,0,1
2020-10-14,2020-10-15,Happy Tots Day Nursery,Oshawa,0,3,0,3
2020-10-14,2020-10-15,Heritage Green Child Care,Stoney Creek,1,0,0,1
2020-10-14,2020-10-15,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-14,2020-10-15,Home Child Care Program,Waterloo,0,1,0,1
2020-10-14,2020-10-15,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-14,2020-10-15,Humbercrest School Age Program - (YMCA),Toronto,2,0,0,2
2020-10-14,2020-10-15,Humewood House Infant Centre (Licensed Day Care),Toronto,1,0,0,1
2020-10-14,2020-10-15,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-14,2020-10-15,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-14,2020-10-15,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-14,2020-10-15,Knob Hill School Age Program (TMCA),Toronto,1,0,0,1
2020-10-14,2020-10-15,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,La Coccinelle,Orléans,1,2,0,3
2020-10-14,2020-10-15,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-14,2020-10-15,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2020-10-14,2020-10-15,La Petite Ecole,Toronto,0,1,0,1
2020-10-14,2020-10-15,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-14,2020-10-15,LARC's OLMC School Age Program,Amherstview,1,0,0,1
2020-10-14,2020-10-15,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-14,2020-10-15,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-14,2020-10-15,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-14,2020-10-15,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-14,2020-10-15,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-14,2020-10-15,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-14,2020-10-15,Les Coccinelles,Milton,1,0,0,1
2020-10-14,2020-10-15,Les Etoiles Brillantes - Garderie,Guelph,1,0,0,1
2020-10-14,2020-10-15,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-14,2020-10-15,Little Leaders Licensed Home Child Care Agency,Burlington,1,0,0,1
2020-10-14,2020-10-15,LOCOMOTION DAYCARE SOUTH CENTRE,Tottenham,1,0,0,1
2020-10-14,2020-10-15,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-14,2020-10-15,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-14,2020-10-15,MATRESHKA,Ottawa,1,0,0,1
2020-10-14,2020-10-15,MCDC/St. John,Toronto,0,1,0,1
2020-10-14,2020-10-15,McMurrich Sprouts Day Care Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-14,2020-10-15,MIFO- école Notre Dame des Champs,Ottawa,0,1,0,1
2020-10-14,2020-10-15,MIFO école Sainte Marie,Ottawa,0,1,0,1
2020-10-14,2020-10-15,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-14,2020-10-15,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-14,2020-10-15,MINI-SKOOL - BRAMPTON,Brampton,0,1,0,1
2020-10-14,2020-10-15,Montessori School House Inc,Maple,1,0,0,1
2020-10-14,2020-10-15,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-14,2020-10-15,Netivot HaTorah  - South Campus,Toronto,1,0,0,1
2020-10-14,2020-10-15,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-14,2020-10-15,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-14,2020-10-15,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-14,2020-10-15,Northwood Montessori,Toronto,0,1,0,1
2020-10-14,2020-10-15,Odyssey Montessori School Incorporated,Toronto,1,0,0,1
2020-10-14,2020-10-15,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-14,2020-10-15,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-14,2020-10-15,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-14,2020-10-15,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-14,2020-10-15,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-14,2020-10-15,PLASP - St. Edmund C.S.,Mississauga,1,0,0,1
2020-10-14,2020-10-15,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-14,2020-10-15,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-14,2020-10-15,PLASP Steelesview Public School,North York,1,0,0,1
2020-10-14,2020-10-15,Portobello Early Learning Centre,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Kanata Montessori School,Kanata,2,0,0,2
2020-10-14,2020-10-15,Pride in Heritage Children's Centre - North York,Toronto,1,0,0,1
2020-10-14,2020-10-15,Pris-T-Gis Montessori School,Markham,1,0,0,1
2020-10-14,2020-10-15,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-14,2020-10-15,Red Apple Day Care (Overlea) Early Learning Program,Toronto,0,1,0,1
2020-10-14,2020-10-15,Rexdale Home Child Care Agency (PHDC),Toronto,1,0,0,1
2020-10-14,2020-10-15,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-14,2020-10-15,Rouge Valley Jr. Y (YMCA),Toronto,1,0,0,1
2020-10-14,2020-10-15,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-14,2020-10-15,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-14,2020-10-15,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-14,2020-10-15,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,1,1,0,2
2020-10-14,2020-10-15,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-14,2020-10-15,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-14,2020-10-15,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,St. Boniface YMCA Childcare (YMCA),Toronto,0,1,0,1
2020-10-14,2020-10-15,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-14,2020-10-15,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-14,2020-10-15,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-14,2020-10-15,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-14,2020-10-15,St. Edward YMCA,Toronto,0,1,0,1
2020-10-14,2020-10-15,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-14,2020-10-15,Taylor Creek Early Learning and Child Care Centre,Toronto,1,0,0,1
2020-10-14,2020-10-15,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-14,2020-10-15,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-14,2020-10-15,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-14,2020-10-15,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-14,2020-10-15,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-14,2020-10-15,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-14,2020-10-15,Trust Child Care Inc.,Toronto,0,1,0,1
2020-10-14,2020-10-15,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-14,2020-10-15,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-14,2020-10-15,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-14,2020-10-15,Wee Watch Private Home Day Care-East,Russell,1,0,0,1
2020-10-14,2020-10-15,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-14,2020-10-15,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-14,2020-10-15,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-14,2020-10-15,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-14,2020-10-15,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-14,2020-10-15,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-15,2020-10-16,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-15,2020-10-16,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-15,2020-10-16,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-15,2020-10-16,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-15,2020-10-16,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-15,2020-10-16,Andrew Fleck Home Child Care (four locations),Ottawa,3,2,0,5
2020-10-15,2020-10-16,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-15,2020-10-16,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-15,2020-10-16,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-15,2020-10-16,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-15,2020-10-16,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-15,2020-10-16,BrightPath Wolfedale,Mississauga,1,1,0,2
2020-10-15,2020-10-16,Carleton Memorial Day Care Centre,Ottawa,1,0,0,1
2020-10-15,2020-10-16,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2020-10-15,2020-10-16,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-15,2020-10-16,CELC-Good Shepherd,Courtice,1,0,0,1
2020-10-15,2020-10-16,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-15,2020-10-16,Centre éducatif La Clémentine,Gloucester,0,1,0,1
2020-10-15,2020-10-16,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-15,2020-10-16,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-15,2020-10-16,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,2,1,0,3
2020-10-15,2020-10-16,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-15,2020-10-16,"Dalhousie Parents Daycare Centre
",Ottawa,1,0,0,1
2020-10-15,2020-10-16,Downtown Montessori at Coatsworth  (formerly Ward Nine -Coatsworth),Toronto,0,1,0,1
