collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-11-04,2020-11-05,Macaulay Child Development Centre (The) (48 Regent Street),Toronto,1,0,0,1
2020-11-04,2020-11-05,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-11-04,2020-11-05,Maple Children's Montessori School,Maple,0,1,0,1
2020-11-04,2020-11-05,MIFO école de l'Odyssée,Orléans,0,1,0,1
2020-11-04,2020-11-05,MINI-SKOOL - BRAMPTON,Brampton,0,2,0,2
2020-11-04,2020-11-05,Morna day Care Services - PHDC,Toronto,1,1,0,2
2020-11-04,2020-11-05,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-11-04,2020-11-05,Netivot HaTorah Day School,Thornhill,3,0,0,3
2020-11-04,2020-11-05,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-11-04,2020-11-05,North York Junior Y  (YMCA),Toronto,1,1,0,2
2020-11-04,2020-11-05,Northlea Community Child Care,Toronto,1,0,0,1
2020-11-04,2020-11-05,OAKVILLE FAMILY YMCA - RIVER OAKS JUNIOR YMCA,Oakville,1,0,0,1
2020-11-04,2020-11-05,OAKVILLE FAMILY YMCA SACC - FALGARWOOD,Oakville,0,1,0,1
2020-11-04,2020-11-05,OXFORD COMMUNITY CHILD CARE,Woodstock,1,1,0,2
2020-11-04,2020-11-05,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-11-04,2020-11-05,Phoebe Gilman Public School,East Gwillimbury,1,0,0,1
2020-11-04,2020-11-05,PLASP - Clark Boulevard Public School,Brampton,1,0,0,1
2020-11-04,2020-11-05,PLASP - Georges Vanier Catholic School,Brampton,0,1,0,1
2020-11-04,2020-11-05,PLASP - Northwood Public School,Brampton,0,1,0,1
2020-11-04,2020-11-05,Plasp - St. Bonaventure Catholic School,Brampton,1,0,0,1
2020-11-04,2020-11-05,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-11-04,2020-11-05,PLASP - St. Francis of Assisi C.S.,Mississauga,0,1,0,1
2020-11-04,2020-11-05,PLASP - ST. Raphael Catholic School,Mississauga,1,1,0,2
2020-11-04,2020-11-05,PLASP All Saints Catholic School,Toronto,0,1,0,1
2020-11-04,2020-11-05,PLASP Father Serra Catholic School,Toronto,1,0,0,1
2020-11-04,2020-11-05,Polka Dot Academy Montessori daycare,Markham,0,1,0,1
2020-11-04,2020-11-05,Programme Petits pas à trois école Sainte Bernadette,Ottawa,1,0,0,1
2020-11-04,2020-11-05,Roden Community Child Care Centre,Toronto,3,0,0,3
2020-11-04,2020-11-05,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-11-04,2020-11-05,Shaughnessy Children's Centre,Toronto,1,1,0,2
2020-11-04,2020-11-05,SimplySmart Child Care Centre,Brampton,0,1,0,1
2020-11-04,2020-11-05,Small Steps Early Learning Centre,Richmond Hill,1,1,0,2
2020-11-04,2020-11-05,Small Wunders Child Care Centre,Mississauga,0,1,0,1
2020-11-04,2020-11-05,"St. Bartholomew's Children's Centre, Regent Park Inc.",Toronto,2,0,0,2
2020-11-04,2020-11-05,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-11-04,2020-11-05,St. Veronica Children's Centre,Woodbridge,1,0,0,1
2020-11-04,2020-11-05,Taggart Family Y Child Care Centre,Ottawa,0,1,0,1
2020-11-04,2020-11-05,Terrace Woods Day Care Services Inc. o/a Wee Watch,Vaughan,4,1,0,5
2020-11-04,2020-11-05,The Learning Centre-Longue Sault,Long Sault,0,1,0,1
2020-11-04,2020-11-05,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-11-04,2020-11-05,The Montessori Country School,Nobleton,0,1,0,1
2020-11-04,2020-11-05,Tiny Hoppers Rockland,Rockland,2,0,0,2
2020-11-04,2020-11-05,Today's Child Tomorrow's Future Children's Centre (290 Blantyre) Facility #15031,Toronto,0,1,0,1
2020-11-04,2020-11-05,Today's Family Before and After School Age Program - JW Boich,Burlington,1,0,0,1
2020-11-04,2020-11-05,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-11-04,2020-11-05,Two Trees Child Care Centre,Newmarket,0,1,0,1
2020-11-04,2020-11-05,We Are Family Children's Centre Vaughan,Vaughan,1,0,0,1
2020-11-04,2020-11-05,Wee Watch Private Home Day Care - Paulins,Mississauga,1,0,0,1
2020-11-04,2020-11-05,Wee Watch Private Home Daycare- Whitby,Whitby,1,0,0,1
2020-11-04,2020-11-05,West Prep Children's Centre of Toronto,Toronto,1,0,0,1
2020-11-04,2020-11-05,Westminster Children's Centre,London,0,1,0,1
2020-11-04,2020-11-05,Williamsport YMCA Child Care Centre,Mississauga,0,1,0,1
2020-11-04,2020-11-05,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-11-04,2020-11-05,YMCA of Greater Toronto - Bernard Junior Y,Richmond Hill,0,1,0,1
2020-11-04,2020-11-05,YMCA of Three Rivers Child Care - Woodland Glen,Guelph,0,1,0,1
2020-11-04,2020-11-05,YMCA SACC - Chedoke,Hamilton,0,1,0,1
2020-11-04,2020-11-05,YMCA SACC - Highview,Hamilton,1,0,0,1
2020-11-04,2020-11-05,YMCA SACC-Norwood Park,Hamilton,0,1,0,1
2020-11-04,2020-11-05,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-11-04,2020-11-05,YMCA Toronto - Palgrave YMCA School Age Program,Palgrave,0,1,0,1
2020-11-04,2020-11-05,YMCA Toronto - St. Hilary's Junior YMCA,Mississauga,1,0,0,1
2020-11-04,2020-11-05,YMCA Toronto - The Great Lakes YMCA Child and Family Development Program,Brampton,0,1,0,1
2020-11-05,2020-11-06,655561 Ontario Ltd. - Simcare Private Home Day Care,Orillia,1,0,0,1
2020-11-05,2020-11-06,Absorbent Years Childcare,North York,0,1,0,1
2020-11-05,2020-11-06,Among Friends Day Care - St. Brigid Child Care,Stouffville,0,1,0,1
2020-11-05,2020-11-06,Andrew Fleck Home Child Care,Ottawa,3,1,0,4
2020-11-05,2020-11-06,Annunciation of Our Lord Before and After School Program,Hamilton,0,1,0,1
2020-11-05,2020-11-06,Arlene Willson Day Care Services Inc. - Wee Watch Enriched Home Child Care,Barrie,1,0,0,1
2020-11-05,2020-11-06,As-Sadiq Day Care,Thornhill,1,1,0,2
2020-11-05,2020-11-06,Bannockburn School,Toronto,0,1,0,1
2020-11-05,2020-11-06,Bessborough Child Care Centre,Toronto,1,0,0,1
2020-11-05,2020-11-06,Branscombe Early Learning and Family Centre,Niagara Falls,1,1,0,2
2020-11-05,2020-11-06,BrightPath Charolais,Brampton,2,2,0,4
2020-11-05,2020-11-06,BrightPath Meadowvale,Mississauga,0,1,0,1
2020-11-05,2020-11-06,BrightPath Trowers,Vaughan,0,1,0,1
2020-11-05,2020-11-06,Carleton Village Early Learning Centre,Toronto,0,2,0,2
2020-11-05,2020-11-06,Caterpillar & Co,Toronto,0,1,0,1
2020-11-05,2020-11-06,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-11-05,2020-11-06,Centered on Children Child Care Centre,Woodbridge,0,1,0,1
2020-11-05,2020-11-06,Centre éducatif Les Petits Tresors - Garderie St-Albert,St-Albert,1,0,0,1
2020-11-05,2020-11-06,Centre educatif Village d'elisabeth,Waterloo,1,0,0,1
2020-11-05,2020-11-06,Centrepointe Home Care Agency,Nepean,0,1,0,1
2020-11-05,2020-11-06,Centres éducatifs C.R.F.E.,Cornwall,3,2,0,5
2020-11-05,2020-11-06,Chabad Lubavitch of Markham - Torah Tots Nursery School - Half Day,Thornhill,2,0,0,2
2020-11-05,2020-11-06,Davenport Perth Early Learning & Child Care Centre,Toronto,1,1,0,2
2020-11-05,2020-11-06,Doon Campus Child Care Centre,Kitchener,0,1,0,1
2020-11-05,2020-11-06,Downsview Child Care Centre,North York,0,1,0,1
2020-11-05,2020-11-06,Dunloe Children's Centre,Toronto,2,0,0,2
2020-11-05,2020-11-06,Eastside Club Day Care - 100 Galloway Road,Toronto,0,2,0,2
2020-11-05,2020-11-06,Eden Daycare Inc.,Mississauga,3,0,0,3
2020-11-05,2020-11-06,Family Day Care Services - Home Child Care (PHDC),Toronto,1,0,0,1
2020-11-05,2020-11-06,Family Day Care Services - Our Lady of Providence Child Care Centre,Brampton,0,1,0,1
2020-11-05,2020-11-06,Family Day Care Services - St. Maria Goretti Child Care Centre,Brampton,0,1,0,1
2020-11-05,2020-11-06,FAMILY DAY CARE SERVICES-SACRED HEART FDK/BEFORE & AFTER SCHOOL PROGRAM,Brampton,0,1,0,1
2020-11-05,2020-11-06,Father Frederick McGinn Children's Centre,Richmond Hill,1,1,0,2
2020-11-05,2020-11-06,Forest Manor YMCA,Toronto,2,0,0,2
2020-11-05,2020-11-06,Foster's Farm Day Care Centre,Ottawa,1,0,0,1
2020-11-05,2020-11-06,Fun on the Run - Michael Cranney,Maple,1,0,0,1
2020-11-05,2020-11-06,Gan Yeladim Day Care Centre,Toronto,0,3,0,3
2020-11-05,2020-11-06,Garderie Du Cercle De L'Amitie,Brampton,0,1,0,1
2020-11-05,2020-11-06,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-11-05,2020-11-06,Global Home Child Care,Ottawa,1,0,0,1
2020-11-05,2020-11-06,Hanson YMCA Child Care Centre,Mississauga,0,1,0,1
2020-11-05,2020-11-06,Happy Life Child Care Centre,Brampton,0,1,0,1
2020-11-05,2020-11-06,Helping Hands Daycare - Pickering,Pickering,0,1,0,1
2020-11-05,2020-11-06,Hillmount Child Care Centre,Toronto,1,0,0,1
2020-11-05,2020-11-06,Humber Child Development Centre   (Humber College (205 Humber College Blvd.),Toronto,0,1,0,1
2020-11-05,2020-11-06,Kennedy Rd.N YMCA Child Care Centre,Brampton,0,1,0,1
2020-11-05,2020-11-06,Kids & Company Ltd. - Wellington Site,Toronto,1,3,0,4
2020-11-05,2020-11-06,Kids & Company The Stockyards,Toronto,0,1,0,1
2020-11-05,2020-11-06,Kids' Campus Sherwood,Oshawa,2,0,0,2
2020-11-05,2020-11-06,Kids Island Daycare Centre,Concord,1,0,0,1
2020-11-05,2020-11-06,Kinder Kids International Preschool,Mississauga,1,0,0,1
2020-11-05,2020-11-06,Ktantanim Daycare Inc.,Thornhill,0,1,0,1
2020-11-05,2020-11-06,La Garderie le Petit Navire,Hamilton,0,3,0,3
2020-11-05,2020-11-06,Lakeside Montessori School,Mississauga,0,1,0,1
2020-11-05,2020-11-06,Lamp Junior Y Day Care Centre (YMCA),Toronto,0,1,0,1
2020-11-05,2020-11-06,Latchkey Day Care & Learning Centre - St. Peter's,Tecumseh,1,0,0,1
2020-11-05,2020-11-06,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-11-05,2020-11-06,Le Club Child Care - Blue Willow Public School,Woodbridge,1,0,0,1
2020-11-05,2020-11-06,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-11-05,2020-11-06,Le Petit Chaperon Rouge d'Etobicoke  (Facility #12270),Toronto,0,1,0,1
2020-11-05,2020-11-06,Learning Blocks Montessori School - Milton,Milton,0,1,0,1
2020-11-05,2020-11-06,Les Étoiles Brillantes-Garderie,Toronto,1,0,0,1
2020-11-05,2020-11-06,Lord Dufferin Community Day Care Centre,Toronto,0,1,0,1
2020-11-05,2020-11-06,LoveView Early Learning Centre,Richmond Hill,0,3,0,3
2020-11-05,2020-11-06,Lucy Maud Montgomery Jr. Y (YMCA),Toronto,1,0,0,1
2020-11-05,2020-11-06,Lullaboo Nursery and Childcare Center,Brampton,0,1,0,1
2020-11-05,2020-11-06,Macaulay Child Development Centre (The) (48 Regent Street),Toronto,2,0,0,2
2020-11-05,2020-11-06,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-11-05,2020-11-06,Maple Children's Montessori School,Maple,0,1,0,1
2020-11-05,2020-11-06,MIFO école de l'Odyssée,Orléans,0,1,0,1
2020-11-05,2020-11-06,MINI-SKOOL - BRAMPTON,Brampton,0,2,0,2
2020-11-05,2020-11-06,Morna day Care Services - PHDC,Toronto,1,1,0,2
2020-11-05,2020-11-06,Mountain Ash FDK/Befor and After School Program,Brampton,0,1,0,1
2020-11-05,2020-11-06,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-11-05,2020-11-06,Netivot HaTorah Day School,Thornhill,3,0,0,3
2020-11-05,2020-11-06,North York Junior Y  (YMCA),Toronto,1,1,0,2
2020-11-05,2020-11-06,Northlea Community Child Care,Toronto,1,0,0,1
2020-11-05,2020-11-06,OAKVILLE FAMILY YMCA - RIVER OAKS JUNIOR YMCA,Oakville,1,0,0,1
2020-11-05,2020-11-06,OAKVILLE FAMILY YMCA SACC - FALGARWOOD,Oakville,0,1,0,1
2020-11-05,2020-11-06,Ogden Day Care Centre,Toronto,1,0,0,1
2020-11-05,2020-11-06,Our Lady of Sorrows School Age Program - YMCA,Toronto,0,1,0,1
2020-11-05,2020-11-06,OXFORD COMMUNITY CHILD CARE,Woodstock,1,1,0,2
2020-11-05,2020-11-06,Phoebe Gilman Public School,East Gwillimbury,1,0,0,1
2020-11-05,2020-11-06,PLASP - Clark Boulevard Public School,Brampton,1,0,0,1
2020-11-05,2020-11-06,PLASP - Georges Vanier Catholic School,Brampton,0,1,0,1
2020-11-05,2020-11-06,PLASP - Northwood Public School,Brampton,0,1,0,1
2020-11-05,2020-11-06,Plasp - St. Bonaventure Catholic School,Brampton,1,0,0,1
2020-11-05,2020-11-06,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-11-05,2020-11-06,PLASP - St. Francis of Assisi C.S.,Mississauga,0,1,0,1
2020-11-05,2020-11-06,PLASP - ST. Raphael Catholic School,Mississauga,1,1,0,2
2020-11-05,2020-11-06,PLASP All Saints Catholic School,Toronto,0,1,0,1
2020-11-05,2020-11-06,PLASP Father Serra Catholic School,Toronto,1,0,0,1
2020-11-05,2020-11-06,Polka Dot Academy Montessori daycare,Markham,0,1,0,1
2020-11-05,2020-11-06,Programme Petits pas à trois école Sainte Bernadette,Ottawa,1,0,0,1
2020-11-05,2020-11-06,Roden Community Child Care Centre,Toronto,3,0,0,3
2020-11-05,2020-11-06,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-11-05,2020-11-06,Shaughnessy Children's Centre,Toronto,1,1,0,2
2020-11-05,2020-11-06,SimplySmart Child Care Centre,Brampton,0,1,0,1
2020-11-05,2020-11-06,Small Steps Early Learning Centre,Richmond Hill,1,1,0,2
2020-11-05,2020-11-06,Small Wunders Child Care Centre,Mississauga,0,1,0,1
2020-11-05,2020-11-06,"St. Bartholomew's Children's Centre, Regent Park Inc.",Toronto,2,0,0,2
2020-11-05,2020-11-06,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-11-05,2020-11-06,St. Veronica Children's Centre,Woodbridge,1,0,0,1
2020-11-05,2020-11-06,Taggart Family Y Child Care Centre,Ottawa,0,1,0,1
2020-11-05,2020-11-06,Terrace Woods Day Care Services Inc. o/a Wee Watch,Vaughan,4,1,0,5
2020-11-05,2020-11-06,The Learning Centre-Longue Sault,Long Sault,0,1,0,1
2020-11-05,2020-11-06,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-11-05,2020-11-06,The Montessori Country School,Nobleton,0,1,0,1
2020-11-05,2020-11-06,The Neighbourhood Group Canoe Landing Child Care,Toronto,0,1,0,1
2020-11-05,2020-11-06,Tiny Hoppers Rockland,Rockland,2,0,0,2
2020-11-05,2020-11-06,Today's Child Tomorrow's Future Children's Centre (290 Blantyre) Facility #15031,Toronto,0,1,0,1
2020-11-05,2020-11-06,Today's Family Before and After School Age Program - JW Boich,Burlington,1,0,0,1
2020-11-05,2020-11-06,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-11-05,2020-11-06,Two Trees Child Care Centre,Newmarket,0,1,0,1
2020-11-05,2020-11-06,We Are Family Children's Centre Vaughan,Vaughan,1,0,0,1
2020-11-05,2020-11-06,Wee Watch Private Home Day Care - Paulins,Mississauga,1,0,0,1
2020-11-05,2020-11-06,Wee Watch Private Home Daycare- Whitby,Whitby,1,0,0,1
2020-11-05,2020-11-06,West Prep Children's Centre of Toronto,Toronto,1,0,0,1
2020-11-05,2020-11-06,Westminster Children's Centre,London,0,1,0,1
2020-11-05,2020-11-06,Williamsport YMCA Child Care Centre,Mississauga,0,1,0,1
2020-11-05,2020-11-06,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-11-05,2020-11-06,YMCA of Greater Toronto - Bernard Junior Y,Richmond Hill,0,1,0,1
2020-11-05,2020-11-06,YMCA of Three Rivers Child Care - Woodland Glen,Guelph,0,1,0,1
2020-11-05,2020-11-06,YMCA SACC - Chedoke,Hamilton,0,1,0,1
2020-11-05,2020-11-06,YMCA SACC - Highview,Hamilton,1,0,0,1
2020-11-05,2020-11-06,YMCA SACC-Norwood Park,Hamilton,0,1,0,1
2020-11-05,2020-11-06,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-11-05,2020-11-06,YMCA Toronto - Palgrave YMCA School Age Program,Palgrave,0,1,0,1
2020-11-05,2020-11-06,YMCA Toronto - St. Hilary's Junior YMCA,Mississauga,1,0,0,1
2020-11-05,2020-11-06,YMCA Toronto - The Great Lakes YMCA Child and Family Development Program,Brampton,0,1,0,1
2020-11-06,2020-11-09,655561 Ontario Ltd. - Simcare Private Home Day Care,Orillia,1,0,0,1
2020-11-06,2020-11-09,Absorbent Years Childcare,North York,0,1,0,1
2020-11-06,2020-11-09,Among Friends Day Care - St. Brigid Child Care,Stouffville,0,1,0,1
2020-11-06,2020-11-09,Andrew Fleck Home Child Care,Ottawa,3,1,0,4
2020-11-06,2020-11-09,Annunciation of Our Lord Before and After School Program,Hamilton,0,1,0,1
2020-11-06,2020-11-09,Arlene Willson Day Care Services Inc. - Wee Watch Enriched Home Child Care,Barrie,1,0,0,1
2020-11-06,2020-11-09,As-Sadiq Day Care,Thornhill,1,1,0,2
2020-11-06,2020-11-09,Bannockburn School,Toronto,0,1,0,1
2020-11-06,2020-11-09,Bessborough Child Care Centre,Toronto,1,0,0,1
2020-11-06,2020-11-09,Branscombe Early Learning and Family Centre,Niagara Falls,1,1,0,2
2020-11-06,2020-11-09,BrightPath Charolais,Brampton,2,2,0,4
2020-11-06,2020-11-09,BrightPath Meadowvale,Mississauga,0,1,0,1
2020-11-06,2020-11-09,BrightPath Trowers,Vaughan,0,1,0,1
2020-11-06,2020-11-09,Carleton Village Early Learning Centre,Toronto,0,2,0,2
2020-11-06,2020-11-09,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-11-06,2020-11-09,Centered on Children Child Care Centre,Woodbridge,0,1,0,1
2020-11-06,2020-11-09,Centre éducatif Les Petits Tresors - Garderie St-Albert,St-Albert,1,0,0,1
2020-11-06,2020-11-09,Centre educatif Village d'elisabeth,Waterloo,1,0,0,1
2020-11-06,2020-11-09,Centrepointe Home Care Agency,Nepean,0,1,0,1
2020-11-06,2020-11-09,Centres éducatifs C.R.F.E.,Cornwall,3,2,0,5
2020-11-06,2020-11-09,Chabad Lubavitch of Markham - Torah Tots Nursery School - Half Day,Thornhill,2,0,0,2
2020-11-06,2020-11-09,Cornerstone Children's Centre/Heatherington Nursery School,Ottawa,1,0,0,1
2020-11-06,2020-11-09,Davenport Perth Early Learning & Child Care Centre,Toronto,1,1,0,2
2020-11-06,2020-11-09,Doon Campus Child Care Centre,Kitchener,0,1,0,1
2020-11-06,2020-11-09,Downsview Child Care Centre,North York,0,1,0,1
2020-11-06,2020-11-09,Dunloe Children's Centre,Toronto,2,0,0,2
2020-11-06,2020-11-09,Eastside Club Day Care - 100 Galloway Road,Toronto,0,2,0,2
2020-11-06,2020-11-09,Eden Daycare Inc.,Mississauga,3,0,0,3
2020-11-06,2020-11-09,Family Day Care Services - Home Child Care (PHDC),Toronto,1,0,0,1
2020-11-06,2020-11-09,Family Day Care Services - Our Lady of Providence Child Care Centre,Brampton,0,1,0,1
2020-11-06,2020-11-09,Family Day Care Services - St. Maria Goretti Child Care Centre,Brampton,0,1,0,1
2020-11-06,2020-11-09,FAMILY DAY CARE SERVICES-SACRED HEART FDK/BEFORE & AFTER SCHOOL PROGRAM,Brampton,0,1,0,1
2020-11-06,2020-11-09,Father Frederick McGinn Children's Centre,Richmond Hill,1,1,0,2
2020-11-06,2020-11-09,Forest Manor YMCA,Toronto,2,0,0,2
2020-11-06,2020-11-09,Foster's Farm Day Care Centre,Ottawa,1,0,0,1
2020-11-06,2020-11-09,Fun on the Run - Michael Cranney,Maple,1,0,0,1
2020-11-06,2020-11-09,Fun To Learn Montessori Daycare,Mississauga,1,0,0,1
2020-11-06,2020-11-09,Gan Yeladim Day Care Centre,Toronto,0,3,0,3
2020-11-06,2020-11-09,Garderie Du Cercle De L'Amitie,Brampton,0,1,0,1
2020-11-06,2020-11-09,Hanson YMCA Child Care Centre,Mississauga,0,1,0,1
2020-11-06,2020-11-09,Happy Life Child Care Centre,Brampton,0,1,0,1
2020-11-06,2020-11-09,Helping Hands Daycare - Pickering,Pickering,0,1,0,1
2020-11-06,2020-11-09,Hillmount Child Care Centre,Toronto,1,0,0,1
2020-11-06,2020-11-09,Humber Child Development Centre   (Humber College (205 Humber College Blvd.),Toronto,0,1,0,1
2020-11-06,2020-11-09,Kennedy Rd.N YMCA Child Care Centre,Brampton,0,1,0,1
2020-11-06,2020-11-09,Kids & Company Ltd. - Wellington Site,Toronto,1,3,0,4
2020-11-06,2020-11-09,Kids & Company The Stockyards,Toronto,0,1,0,1
2020-11-06,2020-11-09,Kids' Campus Sherwood,Oshawa,2,0,0,2
2020-11-06,2020-11-09,Kids Island Daycare Centre,Concord,1,0,0,1
2020-11-06,2020-11-09,Kinder Kids International Preschool,Mississauga,1,0,0,1
2020-11-06,2020-11-09,Ktantanim Daycare Inc.,Thornhill,0,1,0,1
2020-11-06,2020-11-09,"La Coccinelle, De La Découverte",Ottawa,1,0,0,1
2020-11-06,2020-11-09,La Garderie le Petit Navire,Hamilton,0,3,0,3
2020-11-06,2020-11-09,Lakeside Montessori School,Mississauga,0,1,0,1
2020-11-06,2020-11-09,Lamp Junior Y Day Care Centre (YMCA),Toronto,0,1,0,1
2020-11-06,2020-11-09,Latchkey Day Care & Learning Centre - St. Peter's,Tecumseh,1,0,0,1
2020-11-06,2020-11-09,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-11-06,2020-11-09,Le Club Child Care - Blue Willow Public School,Woodbridge,1,0,0,1
2020-11-06,2020-11-09,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-11-06,2020-11-09,Le Petit Chaperon Rouge d'Etobicoke  (Facility #12270),Toronto,0,1,0,1
2020-11-06,2020-11-09,Learning Blocks Montessori School - Milton,Milton,0,1,0,1
2020-11-06,2020-11-09,Les Étoiles Brillantes-Garderie,Toronto,1,0,0,1
2020-11-06,2020-11-09,Lord Dufferin Community Day Care Centre,Toronto,0,1,0,1
2020-11-06,2020-11-09,LoveView Early Learning Centre,Richmond Hill,2,3,0,5
2020-11-06,2020-11-09,Lucy Maud Montgomery Jr. Y (YMCA),Toronto,1,0,0,1
2020-11-06,2020-11-09,Lullaboo Nursery and Childcare Center,Brampton,0,1,0,1
2020-11-06,2020-11-09,Macaulay Child Development Centre (The) (48 Regent Street),Toronto,2,0,0,2
2020-11-06,2020-11-09,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-11-06,2020-11-09,Maple Children's Montessori School,Maple,0,1,0,1
2020-11-06,2020-11-09,MIFO école de l'Odyssée,Orléans,0,1,0,1
2020-11-06,2020-11-09,MINI-SKOOL - BRAMPTON,Brampton,0,2,0,2
2020-11-06,2020-11-09,Morna day Care Services - PHDC,Toronto,1,1,0,2
2020-11-06,2020-11-09,Mountain Ash FDK/Befor and After School Program,Brampton,0,1,0,1
2020-11-06,2020-11-09,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-11-06,2020-11-09,Netivot HaTorah Day School,Thornhill,3,0,0,3
2020-11-06,2020-11-09,North York Junior Y  (YMCA),Toronto,1,1,0,2
2020-11-06,2020-11-09,Northlea Community Child Care,Toronto,1,0,0,1
2020-11-06,2020-11-09,OAKVILLE FAMILY YMCA - RIVER OAKS JUNIOR YMCA,Oakville,1,0,0,1
2020-11-06,2020-11-09,OAKVILLE FAMILY YMCA SACC - FALGARWOOD,Oakville,0,1,0,1
2020-11-06,2020-11-09,Ogden Day Care Centre,Toronto,1,0,0,1
2020-11-06,2020-11-09,Our Lady of Sorrows School Age Program - YMCA,Toronto,0,1,0,1
2020-11-06,2020-11-09,OXFORD COMMUNITY CHILD CARE,Woodstock,1,1,0,2
2020-11-06,2020-11-09,Phoebe Gilman Public School,East Gwillimbury,1,0,0,1
2020-11-06,2020-11-09,PLASP - Clark Boulevard Public School,Brampton,1,0,0,1
2020-11-06,2020-11-09,PLASP - Georges Vanier Catholic School,Brampton,0,1,0,1
2020-11-06,2020-11-09,PLASP - Holy Cross Catholic School,Mississauga,1,0,0,1
2020-11-06,2020-11-09,PLASP - Northwood Public School,Brampton,0,1,0,1
2020-11-06,2020-11-09,Plasp - St. Bonaventure Catholic School,Brampton,1,0,0,1
2020-11-06,2020-11-09,PLASP - St. Francis of Assisi C.S.,Mississauga,0,1,0,1
2020-11-06,2020-11-09,PLASP - ST. Raphael Catholic School,Mississauga,1,1,0,2
2020-11-06,2020-11-09,PLASP All Saints Catholic School,Toronto,0,1,0,1
2020-11-06,2020-11-09,PLASP Father Serra Catholic School,Toronto,1,0,0,1
2020-11-06,2020-11-09,Polka Dot Academy Montessori daycare,Markham,0,1,0,1
2020-11-06,2020-11-09,Programme Petits pas à trois école Sainte Bernadette,Ottawa,1,0,0,1
2020-11-06,2020-11-09,Roden Community Child Care Centre,Toronto,3,0,0,3
2020-11-06,2020-11-09,Ross Doan Child Care Centre,Richmond Hill,1,0,0,1
2020-11-06,2020-11-09,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-11-06,2020-11-09,Shaughnessy Children's Centre,Toronto,1,1,0,2
2020-11-06,2020-11-09,SimplySmart Child Care Centre,Brampton,0,1,0,1
2020-11-06,2020-11-09,Small Steps Early Learning Centre,Richmond Hill,1,1,0,2
2020-11-06,2020-11-09,Small Wunders Child Care Centre,Mississauga,0,1,0,1
2020-11-06,2020-11-09,"St. Bartholomew's Children's Centre, Regent Park Inc.",Toronto,2,0,0,2
2020-11-06,2020-11-09,ST. CORNELIUS YMCA,Caledon,1,0,0,1
2020-11-06,2020-11-09,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-11-06,2020-11-09,St. Stephen's Canoe Landing Before and After Program,Toronto,0,1,0,1
2020-11-06,2020-11-09,St. Veronica Children's Centre,Woodbridge,1,0,0,1
2020-11-06,2020-11-09,Taggart Family Y Child Care Centre,Ottawa,0,1,0,1
2020-11-06,2020-11-09,Terrace Woods Day Care Services Inc. o/a Wee Watch,Vaughan,4,1,0,5
2020-11-06,2020-11-09,The Learning Centre-Longue Sault,Long Sault,0,1,0,1
2020-11-06,2020-11-09,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-11-06,2020-11-09,The Montessori Country School,Nobleton,0,1,0,1
2020-11-06,2020-11-09,The Neighbourhood Group Canoe Landing Child Care,Toronto,0,1,0,1
2020-11-06,2020-11-09,Tiny Hoppers Rockland,Rockland,2,0,0,2
2020-11-06,2020-11-09,Today's Family Before and After School Age Program - JW Boich,Burlington,1,0,0,1
