FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,,,,,,
20200713,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,181,20,,,,,,
20200713,HALTON REGION,2236,32,737,25,,,,,,
20200713,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5,,,,,,
20200713,HURON PERTH,5183,0,54,5,,,,,,
20200713,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,9,96,0,,,,,,
20200713,LAMBTON COUNTY,2242,1,260,25,,,,,,
20200713,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,3,300,52,,,,,,
20200713,MIDDLESEX-LONDON,2244,14,569,57,,,,,,
20200713,NIAGARA REGION,2246,13,699,64,,,,,,
20200713,NORTH BAY PARRY SOUND DISTRICT,2247,1,33,1,,,,,,
20200713,NORTHWESTERN,2249,2,40,0,,,,,,
20200713,OXFORD ELGIN-ST.THOMAS,4913,2,79,5,,,,,,
20200713,PEEL REGION,2253,346,5530,308,,,,,,
20200713,PETERBOROUGH COUNTY-CITY,2255,0,93,2,,,,,,
20200713,PORCUPINE,2256,1,59,8,,,,,,
20200713,RENFREW COUNTY AND DISTRICT,2257,0,28,1,,,,,,
20200713,SIMCOE MUSKOKA DISTRICT,2260,13,572,34,,,,,,
20200713,SUDBURY AND DISTRICT,2261,0,65,2,,,,,,
20200713,THUNDER BAY DISTRICT,2262,1,91,1,,,,,,
20200713,TIMISKAMING,2263,0,18,0,,,,,,
20200713,TORONTO,3895,490,12091,1092,,,,,,
20200713,WATERLOO REGION,2265,25,1185,118,,,,,,
20200713,WELLINGTON-DUFFERIN-GUELPH,2266,18,446,36,,,,,,
20200713,WINDSOR-ESSEX COUNTY,2268,205,1531,69,,,,,,
20200713,YORK REGION,2270,133,2748,249,,,,,,
20200714,ALGOMA DISTRICT,2226,0,25,0,,,,,,
20200714,BRANT COUNTY,2227,12,127,5,,,,,,
20200714,CHATHAM-KENT,2240,10,157,1,,,,,,
20200714,CITY OF HAMILTON,2237,23,793,44,,,,,,
20200714,CITY OF OTTAWA,2251,59,1843,263,,,,,,
20200714,DURHAM REGION,2230,46,1529,181,,,,,,
20200714,EASTERN ONTARIO,2258,4,152,12,,,,,,
20200714,GREY BRUCE,2233,1,107,0,,,,,,
20200714,HALDIMAND-NORFOLK,2234,0,394,37,,,,,,
20200714,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,181,20,,,,,,
20200714,HALTON REGION,2236,34,738,25,,,,,,
20200714,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5,,,,,,
20200714,HURON PERTH,5183,0,54,5,,,,,,
20200714,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,7,98,0,,,,,,
20200714,LAMBTON COUNTY,2242,1,260,25,,,,,,
20200714,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,3,300,52,,,,,,
20200714,MIDDLESEX-LONDON,2244,13,570,57,,,,,,
20200714,NIAGARA REGION,2246,14,700,64,,,,,,
20200714,NORTH BAY PARRY SOUND DISTRICT,2247,1,33,1,,,,,,
20200714,NORTHWESTERN,2249,2,40,0,,,,,,
20200714,OXFORD ELGIN-ST.THOMAS,4913,2,79,5,,,,,,
20200714,PEEL REGION,2253,346,5567,309,,,,,,
20200714,PETERBOROUGH COUNTY-CITY,2255,0,93,2,,,,,,
20200714,PORCUPINE,2256,1,59,8,,,,,,
20200714,RENFREW COUNTY AND DISTRICT,2257,0,28,1,,,,,,
20200714,SIMCOE MUSKOKA DISTRICT,2260,12,574,34,,,,,,
20200902,SIMCOE MUSKOKA DISTRICT,2260,26,660,35,,,,,,
20200902,SUDBURY AND DISTRICT,2261,1,91,2,,,,,,
20200902,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200902,TIMISKAMING,2263,0,19,0,,,,,,
20200902,TORONTO,3895,329,13360,1152,,,,,,
20200902,WATERLOO REGION,2265,25,1317,120,,,,,,
20200902,WELLINGTON-DUFFERIN-GUELPH,2266,13,517,36,,,,,,
20200902,WINDSOR-ESSEX COUNTY,2268,78,2376,73,,,,,,
20200902,YORK REGION,2270,101,3116,252,,,,,,
20200903,ALGOMA DISTRICT,2226,0,28,0,,,,,,
20200903,BRANT COUNTY,2227,2,166,6,,,,,,
20200903,CHATHAM-KENT,2240,5,357,2,,,,,,
20200903,CITY OF HAMILTON,2237,30,908,45,,,,,,
20200903,CITY OF OTTAWA,2251,192,2550,267,,,,,,
20200903,DURHAM REGION,2230,41,1686,181,,,,,,
20200903,EASTERN ONTARIO,2258,7,179,12,,,,,,
20200903,GREY BRUCE,2233,1,118,0,,,,,,
20200903,HALDIMAND-NORFOLK,2234,4,428,37,,,,,,
20200903,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,20,,,,,,
20200903,HALTON REGION,2236,18,847,25,,,,,,
20200903,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,42,5,,,,,,
20200903,HURON PERTH,5183,5,111,5,,,,,,
20200903,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0,,,,,,
20200903,LAMBTON COUNTY,2242,3,312,25,,,,,,
20200903,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,304,52,,,,,,
20200903,MIDDLESEX-LONDON,2244,9,669,57,,,,,,
20200903,NIAGARA REGION,2246,11,863,64,,,,,,
20200903,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200903,NORTHWESTERN,2249,2,44,0,,,,,,
20200903,OXFORD ELGIN-ST.THOMAS,4913,7,241,5,,,,,,
20200903,PEEL REGION,2253,327,6616,320,,,,,,
20200903,PETERBOROUGH COUNTY-CITY,2255,2,101,2,,,,,,
20200903,PORCUPINE,2256,0,64,9,,,,,,
20200903,RENFREW COUNTY AND DISTRICT,2257,2,30,1,,,,,,
20200903,SIMCOE MUSKOKA DISTRICT,2260,20,667,35,,,,,,
20200903,SUDBURY AND DISTRICT,2261,1,91,2,,,,,,
20200903,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200903,TIMISKAMING,2263,0,19,0,,,,,,
20200903,TORONTO,3895,330,13390,1152,,,,,,
20200903,WATERLOO REGION,2265,23,1321,120,,,,,,
20200903,WELLINGTON-DUFFERIN-GUELPH,2266,13,517,36,,,,,,
20200903,WINDSOR-ESSEX COUNTY,2268,78,2381,73,,,,,,
20200903,YORK REGION,2270,98,3124,252,,,,,,
20200904,ALGOMA DISTRICT,2226,1,28,0,,,,,,
20200904,BRANT COUNTY,2227,6,166,6,,,,,,
20200904,CHATHAM-KENT,2240,4,358,2,,,,,,
20200904,CITY OF HAMILTON,2237,30,913,45,,,,,,
20200904,CITY OF OTTAWA,2251,184,2571,267,,,,,,
20200904,DURHAM REGION,2230,32,1697,181,,,,,,
20200904,EASTERN ONTARIO,2258,5,182,12,,,,,,
20200904,GREY BRUCE,2233,1,118,0,,,,,,
20200904,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200904,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,204,20,,,,,,
20200904,HALTON REGION,2236,18,850,25,,,,,,
20200904,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,42,5,,,,,,
20200904,HURON PERTH,5183,0,116,5,,,,,,
20200904,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0,,,,,,
20200904,LAMBTON COUNTY,2242,2,313,25,,,,,,
20200904,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,304,52,,,,,,
20200904,MIDDLESEX-LONDON,2244,9,669,57,,,,,,
20200904,NIAGARA REGION,2246,9,865,64,,,,,,
20200904,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200904,NORTHWESTERN,2249,0,46,0,,,,,,
20200904,OXFORD ELGIN-ST.THOMAS,4913,4,244,5,,,,,,
20200904,PEEL REGION,2253,374,6642,319,,,,,,
20200904,PETERBOROUGH COUNTY-CITY,2255,2,101,2,,,,,,
20200904,PORCUPINE,2256,1,64,9,,,,,,
20200904,RENFREW COUNTY AND DISTRICT,2257,2,30,1,,,,,,
20200904,SIMCOE MUSKOKA DISTRICT,2260,15,674,35,,,,,,
20200904,SUDBURY AND DISTRICT,2261,1,91,2,,,,,,
20200904,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200904,TIMISKAMING,2263,0,19,0,,,,,,
20200904,TORONTO,3895,353,13408,1152,,,,,,
20200904,WATERLOO REGION,2265,22,1323,120,,,,,,
20200904,WELLINGTON-DUFFERIN-GUELPH,2266,13,517,36,,,,,,
20200904,WINDSOR-ESSEX COUNTY,2268,78,2382,73,,,,,,
20200904,YORK REGION,2270,94,3130,252,,,,,,
20200905,ALGOMA DISTRICT,2226,1,28,0,,,,,,
20200905,BRANT COUNTY,2227,4,167,6,,,,,,
20200905,CHATHAM-KENT,2240,4,358,2,,,,,,
20200905,CITY OF HAMILTON,2237,35,916,45,,,,,,
20200905,CITY OF OTTAWA,2251,198,2587,267,,,,,,
20200905,DURHAM REGION,2230,34,1701,181,,,,,,
20200905,EASTERN ONTARIO,2258,8,182,12,,,,,,
20200905,GREY BRUCE,2233,2,118,0,,,,,,
20200905,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200905,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,204,20,,,,,,
20200905,HALTON REGION,2236,20,851,25,,,,,,
20200905,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,45,5,,,,,,
20200905,HURON PERTH,5183,0,116,5,,,,,,
20200905,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0,,,,,,
20200905,LAMBTON COUNTY,2242,2,313,25,,,,,,
20200905,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,308,52,,,,,,
20200905,MIDDLESEX-LONDON,2244,6,672,57,,,,,,
20200905,NIAGARA REGION,2246,11,865,64,,,,,,
20200905,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200905,NORTHWESTERN,2249,0,46,0,,,,,,
20200905,OXFORD ELGIN-ST.THOMAS,4913,4,244,5,,,,,,
20200905,PEEL REGION,2253,390,6672,319,,,,,,
20200905,PETERBOROUGH COUNTY-CITY,2255,2,101,2,,,,,,
20200905,PORCUPINE,2256,1,64,9,,,,,,
20200905,RENFREW COUNTY AND DISTRICT,2257,2,30,1,,,,,,
20200905,SIMCOE MUSKOKA DISTRICT,2260,18,675,35,,,,,,
20200905,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200905,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200905,TIMISKAMING,2263,0,19,0,,,,,,
20200905,TORONTO,3895,374,13429,1152,,,,,,
20200905,WATERLOO REGION,2265,22,1324,120,,,,,,
20200905,WELLINGTON-DUFFERIN-GUELPH,2266,14,517,36,,,,,,
20200905,WINDSOR-ESSEX COUNTY,2268,72,2391,73,,,,,,
20200905,YORK REGION,2270,105,3138,252,,,,,,
20200906,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200906,BRANT COUNTY,2227,3,168,6,,,,,,
20200906,CHATHAM-KENT,2240,3,358,2,,,,,,
20200906,CITY OF HAMILTON,2237,36,919,45,,,,,,
20200906,CITY OF OTTAWA,2251,202,2604,267,,,,,,
20200906,DURHAM REGION,2230,36,1703,181,,,,,,
20200906,EASTERN ONTARIO,2258,9,182,12,,,,,,
20200906,GREY BRUCE,2233,2,117,0,,,,,,
20200906,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200906,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,204,21,,,,,,
20200906,HALTON REGION,2236,24,852,25,,,,,,
20200906,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,45,5,,,,,,
20200906,HURON PERTH,5183,0,116,5,,,,,,
20200906,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0,,,,,,
20200906,LAMBTON COUNTY,2242,3,313,25,,,,,,
20200906,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,308,52,,,,,,
20200906,MIDDLESEX-LONDON,2244,5,673,57,,,,,,
20200906,NIAGARA REGION,2246,12,867,64,,,,,,
20200906,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200906,NORTHWESTERN,2249,0,46,0,,,,,,
20200906,OXFORD ELGIN-ST.THOMAS,4913,3,245,5,,,,,,
20200906,PEEL REGION,2253,408,6698,319,,,,,,
20200906,PETERBOROUGH COUNTY-CITY,2255,1,102,2,,,,,,
20200906,PORCUPINE,2256,1,64,9,,,,,,
20200906,RENFREW COUNTY AND DISTRICT,2257,2,30,1,,,,,,
20200906,SIMCOE MUSKOKA DISTRICT,2260,24,675,35,,,,,,
20200906,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200906,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200906,TIMISKAMING,2263,0,19,0,,,,,,
20200906,TORONTO,3895,389,13462,1153,,,,,,
20200906,WATERLOO REGION,2265,22,1325,120,,,,,,
20200906,WELLINGTON-DUFFERIN-GUELPH,2266,13,520,36,,,,,,
20200906,WINDSOR-ESSEX COUNTY,2268,66,2400,73,,,,,,
20200906,YORK REGION,2270,111,3148,252,,,,,,
20200907,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200907,BRANT COUNTY,2227,4,168,6,,,,,,
20200907,CHATHAM-KENT,2240,3,358,2,,,,,,
20200907,CITY OF HAMILTON,2237,41,919,45,,,,,,
20200907,CITY OF OTTAWA,2251,209,2622,267,,,,,,
20200907,DURHAM REGION,2230,35,1706,181,,,,,,
20200907,EASTERN ONTARIO,2258,9,182,12,,,,,,
20200907,GREY BRUCE,2233,2,117,0,,,,,,
20200907,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200907,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,203,21,,,,,,
20200806,MIDDLESEX-LONDON,2244,16,608,57,,,,,,
20200806,NIAGARA REGION,2246,37,774,64,,,,,,
20200806,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200806,NORTHWESTERN,2249,1,43,0,,,,,,
20200806,OXFORD ELGIN-ST.THOMAS,4913,78,102,5,,,,,,
20200806,PEEL REGION,2253,132,6190,315,,,,,,
20200806,PETERBOROUGH COUNTY-CITY,2255,3,94,2,,,,,,
20200806,PORCUPINE,2256,1,63,8,,,,,,
20200806,RENFREW COUNTY AND DISTRICT,2257,0,31,1,,,,,,
20200806,SIMCOE MUSKOKA DISTRICT,2260,9,626,35,,,,,,
20200806,SUDBURY AND DISTRICT,2261,17,71,2,,,,,,
20200806,THUNDER BAY DISTRICT,2262,4,94,1,,,,,,
20200806,TIMISKAMING,2263,0,19,0,,,,,,
20200806,TORONTO,3895,176,12913,1135,,,,,,
20200806,WATERLOO REGION,2265,12,1247,119,,,,,,
20200806,WELLINGTON-DUFFERIN-GUELPH,2266,5,492,36,,,,,,
20200806,WINDSOR-ESSEX COUNTY,2268,212,2064,72,,,,,,
20200806,YORK REGION,2270,65,2979,252,,,,,,
20200807,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200807,BRANT COUNTY,2227,8,145,5,,,,,,
20200807,CHATHAM-KENT,2240,78,228,2,,,,,,
20200807,CITY OF HAMILTON,2237,19,835,45,,,,,,
20200807,CITY OF OTTAWA,2251,161,2185,264,,,,,,
20200807,DURHAM REGION,2230,26,1619,181,,,,,,
20200807,EASTERN ONTARIO,2258,6,163,12,,,,,,
20200807,GREY BRUCE,2233,2,110,0,,,,,,
20200807,HALDIMAND-NORFOLK,2234,9,406,37,,,,,,
20200807,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,192,20,,,,,,
20200807,HALTON REGION,2236,9,799,25,,,,,,
20200807,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,39,5,,,,,,
20200807,HURON PERTH,5183,4,66,5,,,,,,
20200807,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,108,0,,,,,,
20200807,LAMBTON COUNTY,2242,15,278,25,,,,,,
20200807,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,0,303,52,,,,,,
20200807,MIDDLESEX-LONDON,2244,16,609,57,,,,,,
20200807,NIAGARA REGION,2246,38,779,64,,,,,,
20200807,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200807,NORTHWESTERN,2249,1,43,0,,,,,,
20200807,OXFORD ELGIN-ST.THOMAS,4913,81,106,5,,,,,,
20200807,PEEL REGION,2253,132,6205,315,,,,,,
20200807,PETERBOROUGH COUNTY-CITY,2255,3,94,2,,,,,,
20200807,PORCUPINE,2256,1,63,8,,,,,,
20200807,RENFREW COUNTY AND DISTRICT,2257,0,31,1,,,,,,
20200807,SIMCOE MUSKOKA DISTRICT,2260,12,626,35,,,,,,
20200807,SUDBURY AND DISTRICT,2261,16,72,2,,,,,,
20200807,THUNDER BAY DISTRICT,2262,3,95,1,,,,,,
20200807,TIMISKAMING,2263,0,19,0,,,,,,
20200807,TORONTO,3895,172,12927,1135,,,,,,
20200807,WATERLOO REGION,2265,14,1249,119,,,,,,
20200807,WELLINGTON-DUFFERIN-GUELPH,2266,6,492,36,,,,,,
20200807,WINDSOR-ESSEX COUNTY,2268,186,2094,72,,,,,,
20200807,YORK REGION,2270,67,2983,252,,,,,,
20200808,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200808,BRANT COUNTY,2227,7,146,5,,,,,,
20200808,CHATHAM-KENT,2240,82,233,2,,,,,,
20200808,CITY OF HAMILTON,2237,22,835,45,,,,,,
20200808,CITY OF OTTAWA,2251,153,2206,264,,,,,,
20200808,DURHAM REGION,2230,28,1619,181,,,,,,
20200808,EASTERN ONTARIO,2258,4,164,12,,,,,,
20200808,GREY BRUCE,2233,3,110,0,,,,,,
20200808,HALDIMAND-NORFOLK,2234,9,407,37,,,,,,
20200808,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,192,20,,,,,,
20200808,HALTON REGION,2236,7,804,25,,,,,,
20200808,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,39,5,,,,,,
20200808,HURON PERTH,5183,8,65,5,,,,,,
20200808,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,109,0,,,,,,
20200808,LAMBTON COUNTY,2242,12,281,25,,,,,,
20200808,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,303,52,,,,,,
20200808,MIDDLESEX-LONDON,2244,15,610,57,,,,,,
20200808,NIAGARA REGION,2246,41,782,64,,,,,,
20200808,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200808,NORTHWESTERN,2249,1,43,0,,,,,,
20200808,OXFORD ELGIN-ST.THOMAS,4913,78,115,5,,,,,,
20200808,PEEL REGION,2253,126,6224,315,,,,,,
20200808,PETERBOROUGH COUNTY-CITY,2255,3,94,2,,,,,,
20200808,PORCUPINE,2256,1,63,8,,,,,,
20200808,RENFREW COUNTY AND DISTRICT,2257,0,29,1,,,,,,
20200808,SIMCOE MUSKOKA DISTRICT,2260,12,627,35,,,,,,
20200808,SUDBURY AND DISTRICT,2261,16,73,2,,,,,,
20200808,THUNDER BAY DISTRICT,2262,3,95,1,,,,,,
20200808,TIMISKAMING,2263,0,19,0,,,,,,
20200808,TORONTO,3895,162,12937,1136,,,,,,
20200808,WATERLOO REGION,2265,11,1251,119,,,,,,
20200808,WELLINGTON-DUFFERIN-GUELPH,2266,6,494,36,,,,,,
20200808,WINDSOR-ESSEX COUNTY,2268,168,2115,72,,,,,,
20200808,YORK REGION,2270,68,2986,252,,,,,,
20200809,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200809,BRANT COUNTY,2227,7,148,5,,,,,,
20200809,CHATHAM-KENT,2240,74,241,2,,,,,,
20200809,CITY OF HAMILTON,2237,24,837,45,,,,,,
20200809,CITY OF OTTAWA,2251,134,2231,264,,,,,,
20200809,DURHAM REGION,2230,27,1620,181,,,,,,
20200809,EASTERN ONTARIO,2258,3,165,12,,,,,,
20200809,GREY BRUCE,2233,3,111,0,,,,,,
20200809,HALDIMAND-NORFOLK,2234,9,407,37,,,,,,
20200809,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,193,20,,,,,,
20200809,HALTON REGION,2236,9,804,25,,,,,,
20200809,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,39,5,,,,,,
20200809,HURON PERTH,5183,8,67,5,,,,,,
20200809,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,109,0,,,,,,
20200809,LAMBTON COUNTY,2242,10,285,25,,,,,,
20200809,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,303,52,,,,,,
20200809,MIDDLESEX-LONDON,2244,15,611,57,,,,,,
20200809,NIAGARA REGION,2246,25,798,64,,,,,,
20200809,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200809,NORTHWESTERN,2249,0,44,0,,,,,,
20200809,OXFORD ELGIN-ST.THOMAS,4913,71,123,5,,,,,,
20200809,PEEL REGION,2253,127,6239,316,,,,,,
20200809,PETERBOROUGH COUNTY-CITY,2255,3,94,2,,,,,,
20200809,PORCUPINE,2256,1,63,8,,,,,,
20200809,RENFREW COUNTY AND DISTRICT,2257,0,29,1,,,,,,
20200809,SIMCOE MUSKOKA DISTRICT,2260,8,631,35,,,,,,
20200809,SUDBURY AND DISTRICT,2261,17,73,2,,,,,,
20200809,THUNDER BAY DISTRICT,2262,3,95,1,,,,,,
20200809,TIMISKAMING,2263,0,19,0,,,,,,
20200809,TORONTO,3895,171,12952,1137,,,,,,
20200809,WATERLOO REGION,2265,12,1251,119,,,,,,
20200809,WELLINGTON-DUFFERIN-GUELPH,2266,7,494,36,,,,,,
20200809,WINDSOR-ESSEX COUNTY,2268,132,2155,72,,,,,,
20200809,YORK REGION,2270,76,2987,252,,,,,,
20200810,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200810,BRANT COUNTY,2227,6,149,5,,,,,,
20200810,CHATHAM-KENT,2240,78,242,2,,,,,,
20200810,CITY OF HAMILTON,2237,27,838,45,,,,,,
20200810,CITY OF OTTAWA,2251,140,2245,264,,,,,,
20200810,DURHAM REGION,2230,26,1623,181,,,,,,
20200810,EASTERN ONTARIO,2258,3,165,12,,,,,,
20200810,GREY BRUCE,2233,3,112,0,,,,,,
20200810,HALDIMAND-NORFOLK,2234,8,408,37,,,,,,
20200810,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,193,20,,,,,,
20200810,HALTON REGION,2236,13,805,25,,,,,,
20200810,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,39,5,,,,,,
20200810,HURON PERTH,5183,8,67,5,,,,,,
20200810,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,109,0,,,,,,
20200810,LAMBTON COUNTY,2242,8,287,25,,,,,,
20200810,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,303,52,,,,,,
20200810,MIDDLESEX-LONDON,2244,13,614,57,,,,,,
20200810,NIAGARA REGION,2246,33,801,64,,,,,,
20200810,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200810,NORTHWESTERN,2249,0,44,0,,,,,,
20200810,OXFORD ELGIN-ST.THOMAS,4913,68,130,5,,,,,,
20200810,PEEL REGION,2253,129,6256,316,,,,,,
20200810,PETERBOROUGH COUNTY-CITY,2255,3,94,2,,,,,,
20200810,PORCUPINE,2256,1,63,8,,,,,,
20200810,RENFREW COUNTY AND DISTRICT,2257,0,29,1,,,,,,
20200810,SIMCOE MUSKOKA DISTRICT,2260,9,631,35,,,,,,
20200810,SUDBURY AND DISTRICT,2261,9,81,2,,,,,,
20200810,THUNDER BAY DISTRICT,2262,3,95,1,,,,,,
20200810,TIMISKAMING,2263,0,19,0,,,,,,
20200810,TORONTO,3895,174,12965,1137,,,,,,
20200810,WATERLOO REGION,2265,15,1253,119,,,,,,
20200810,WELLINGTON-DUFFERIN-GUELPH,2266,7,494,36,,,,,,
20200810,WINDSOR-ESSEX COUNTY,2268,123,2176,72,,,,,,
20200810,YORK REGION,2270,80,2990,252,,,,,,
20200811,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200811,BRANT COUNTY,2227,6,149,5,,,,,,
20200811,CHATHAM-KENT,2240,74,252,2,,,,,,
20200811,CITY OF HAMILTON,2237,25,839,45,,,,,,
20200811,CITY OF OTTAWA,2251,140,2252,264,,,,,,
20200811,DURHAM REGION,2230,25,1626,181,,,,,,
20200811,EASTERN ONTARIO,2258,3,165,12,,,,,,
20200811,GREY BRUCE,2233,3,112,0,,,,,,
20200811,HALDIMAND-NORFOLK,2234,6,410,37,,,,,,
20200811,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,193,20,,,,,,
20200811,HALTON REGION,2236,15,805,25,,,,,,
20200811,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,40,5,,,,,,
20200811,HURON PERTH,5183,9,69,5,,,,,,
20200811,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,109,0,,,,,,
20200811,LAMBTON COUNTY,2242,9,290,25,,,,,,
20200811,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,0,303,52,,,,,,
20200811,MIDDLESEX-LONDON,2244,14,615,57,,,,,,
20200811,NIAGARA REGION,2246,29,804,64,,,,,,
20200811,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200811,NORTHWESTERN,2249,0,44,0,,,,,,
20200811,OXFORD ELGIN-ST.THOMAS,4913,64,142,5,,,,,,
20200811,PEEL REGION,2253,126,6266,316,,,,,,
20200811,PETERBOROUGH COUNTY-CITY,2255,2,95,2,,,,,,
20200811,PORCUPINE,2256,1,63,8,,,,,,
20200811,RENFREW COUNTY AND DISTRICT,2257,0,29,1,,,,,,
20200811,SIMCOE MUSKOKA DISTRICT,2260,9,631,35,,,,,,
20200811,SUDBURY AND DISTRICT,2261,8,82,2,,,,,,
20200811,THUNDER BAY DISTRICT,2262,3,95,1,,,,,,
20200811,TIMISKAMING,2263,0,19,0,,,,,,
20200811,TORONTO,3895,167,12951,1137,,,,,,
20200811,WATERLOO REGION,2265,15,1256,119,,,,,,
20200811,WELLINGTON-DUFFERIN-GUELPH,2266,8,495,36,,,,,,
20200811,WINDSOR-ESSEX COUNTY,2268,120,2189,72,,,,,,
20200811,YORK REGION,2270,66,3005,252,,,,,,
20200812,ALGOMA DISTRICT,2226,0,27,0,,,,,,
20200812,BRANT COUNTY,2227,4,152,6,,,,,,
20200812,CHATHAM-KENT,2240,80,253,2,,,,,,
20200812,CITY OF HAMILTON,2237,27,843,45,,,,,,
20200812,CITY OF OTTAWA,2251,138,2267,264,,,,,,
20200812,DURHAM REGION,2230,21,1632,181,,,,,,
20200812,EASTERN ONTARIO,2258,1,167,12,,,,,,
20200812,GREY BRUCE,2233,3,112,0,,,,,,
20200812,HALDIMAND-NORFOLK,2234,4,412,37,,,,,,
20200812,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,193,20,,,,,,
20200812,HALTON REGION,2236,17,805,25,,,,,,
20200812,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,40,5,,,,,,
20200812,HURON PERTH,5183,7,72,5,,,,,,
20200812,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,109,0,,,,,,
20200812,LAMBTON COUNTY,2242,8,293,25,,,,,,
20200812,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,0,303,52,,,,,,
20200812,MIDDLESEX-LONDON,2244,14,616,57,,,,,,
20200812,NIAGARA REGION,2246,27,810,64,,,,,,
20200812,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
