province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14,avgtotal_last14,avgdeaths_last14,numtotal_last7,numdeaths_last7,avgtotal_last7,avgdeaths_last7
Nova Scotia,Not Reported,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,30-08-2020,0.0,78.0,0.0,0.0,7.0,0.0,0.5,0.0,4.0,0.0,0.5714285714285714,0.0
BC,Island,30-08-2020,0.0,173.0,0.0,5.0,23.0,0.0,1.6428571428571428,0.0,13.0,0.0,1.8571428571428572,0.0
BC,Northern,30-08-2020,0.0,142.0,0.0,0.0,33.0,0.0,2.357142857142857,0.0,21.0,0.0,3.0,0.0
Manitoba,Northern,30-08-2020,0.0,4.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Ontario,Peterborough,30-08-2020,1.0,104.0,0.0,2.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
BC,Interior,30-08-2020,0.0,436.0,0.0,2.0,32.0,0.0,2.2857142857142856,0.0,15.0,0.0,2.142857142857143,0.0
Saskatchewan,Not Reported,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,30-08-2020,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWT,NWT,30-08-2020,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,30-08-2020,0.0,338.0,0.0,25.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Quebec,Abitibi-Témiscamingue,30-08-2020,0.0,181.0,0.0,4.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Saskatchewan,Regina,30-08-2020,0.0,135.0,0.0,1.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,30-08-2020,0.0,980.0,0.0,45.0,49.0,0.0,3.5,0.0,14.0,0.0,2.0,0.0
Quebec,Bas-Saint-Laurent,30-08-2020,0.0,74.0,0.0,2.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
NL,Eastern,30-08-2020,0.0,248.0,0.0,3.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Eastern,30-08-2020,0.0,194.0,0.0,11.0,14.0,0.0,1.0,0.0,10.0,0.0,1.4285714285714286,0.0
Ontario,Thunder Bay,30-08-2020,0.0,103.0,0.0,1.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
Quebec,Estrie,30-08-2020,17.0,1230.0,0.0,26.0,114.0,0.0,8.142857142857142,0.0,70.0,0.0,10.0,0.0
New Brunswick,Zone 4 (Edmundston area),30-08-2020,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,30-08-2020,0.0,365.0,0.0,52.0,9.0,0.0,0.6428571428571429,0.0,8.0,0.0,1.1428571428571428,0.0
Nova Scotia,Zone 3 - Eastern,30-08-2020,0.0,53.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,30-08-2020,1.0,212.0,0.0,9.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Canada,Canada,30-08-2020,242.0,129727.0,3.0,9153.0,5881.0,89.0,420.07142857142856,6.357142857142857,3078.0,43.0,439.7142857142857,6.142857142857143
Manitoba,Interlake-Eastern,30-08-2020,1.0,75.0,0.0,0.0,10.0,0.0,0.7142857142857143,0.0,8.0,0.0,1.1428571428571428,0.0
New Brunswick,Zone 5 (Campbellton area),30-08-2020,0.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,30-08-2020,1.0,2139.0,0.0,211.0,16.0,0.0,1.1428571428571428,0.0,13.0,0.0,1.8571428571428572,0.0
Quebec,Montréal,30-08-2020,46.0,29816.0,0.0,3469.0,373.0,5.0,26.642857142857142,0.35714285714285715,219.0,3.0,31.285714285714285,0.42857142857142855
Quebec,Outaouais,30-08-2020,11.0,821.0,0.0,33.0,88.0,0.0,6.285714285714286,0.0,57.0,0.0,8.142857142857142,0.0
Manitoba,Southern Health,30-08-2020,5.0,257.0,0.0,8.0,121.0,5.0,8.642857142857142,0.35714285714285715,42.0,2.0,6.0,0.2857142857142857
Saskatchewan,Far North,30-08-2020,0.0,349.0,0.0,7.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Southwestern,30-08-2020,0.0,254.0,0.0,5.0,26.0,0.0,1.8571428571428572,0.0,7.0,0.0,1.0,0.0
Quebec,Laval,30-08-2020,3.0,6288.0,0.0,677.0,102.0,2.0,7.285714285714286,0.14285714285714285,58.0,2.0,8.285714285714286,0.2857142857142857
Quebec,Saguenay,30-08-2020,0.0,377.0,0.0,26.0,4.0,0.0,0.2857142857142857,0.0,2.0,0.0,0.2857142857142857,0.0
Ontario,Toronto,30-08-2020,39.0,16004.0,0.0,1174.0,414.0,10.0,29.571428571428573,0.7142857142857143,229.0,9.0,32.714285714285715,1.2857142857142858
Nova Scotia,Zone 1 - Western,30-08-2020,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,30-08-2020,8.0,4839.0,1.0,221.0,138.0,9.0,9.857142857142858,0.6428571428571429,64.0,5.0,9.142857142857142,0.7142857142857143
Ontario,Timiskaming,30-08-2020,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,30-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),30-08-2020,0.0,2.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,30-08-2020,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,30-08-2020,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,30-08-2020,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,30-08-2020,10.0,3451.0,0.0,253.0,100.0,1.0,7.142857142857143,0.07142857142857142,59.0,0.0,8.428571428571429,0.0
Saskatchewan,Central,30-08-2020,0.0,172.0,0.0,2.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285
Saskatchewan,North,30-08-2020,0.0,240.0,0.0,6.0,10.0,0.0,0.7142857142857143,0.0,6.0,0.0,0.8571428571428571,0.0
Ontario,Peel,30-08-2020,15.0,7641.0,0.0,325.0,333.0,3.0,23.785714285714285,0.21428571428571427,177.0,2.0,25.285714285714285,0.2857142857142857
Ontario,Chatham-Kent,30-08-2020,0.0,362.0,0.0,2.0,10.0,0.0,0.7142857142857143,0.0,6.0,0.0,0.8571428571428571,0.0
Quebec,Montérégie,30-08-2020,15.0,9304.0,0.0,610.0,159.0,3.0,11.357142857142858,0.21428571428571427,78.0,2.0,11.142857142857142,0.2857142857142857
Ontario,Ottawa,30-08-2020,16.0,2946.0,0.0,266.0,245.0,2.0,17.5,0.14285714285714285,131.0,0.0,18.714285714285715,0.0
Ontario,Renfrew,30-08-2020,0.0,32.0,0.0,1.0,2.0,0.0,0.14285714285714285,0.0,2.0,0.0,0.2857142857142857,0.0
NL,Central,30-08-2020,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Brant,30-08-2020,1.0,161.0,0.0,5.0,10.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.14285714285714285,0.0
Quebec,Nord-du-Québec,30-08-2020,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,30-08-2020,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,30-08-2020,0.0,937.0,0.0,64.0,21.0,0.0,1.5,0.0,8.0,0.0,1.1428571428571428,0.0
Quebec,Laurentides,30-08-2020,11.0,4229.0,2.0,266.0,125.0,18.0,8.928571428571429,1.2857142857142858,81.0,5.0,11.571428571428571,0.7142857142857143
Manitoba,Winnipeg,30-08-2020,17.0,417.0,0.0,5.0,107.0,0.0,7.642857142857143,0.0,71.0,0.0,10.142857142857142,0.0
Quebec,Côte-Nord,30-08-2020,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,30-08-2020,0.0,420.0,0.0,6.0,12.0,1.0,0.8571428571428571,0.07142857142857142,2.0,1.0,0.2857142857142857,0.14285714285714285
BC,Fraser,30-08-2020,0.0,2874.0,0.0,87.0,601.0,8.0,42.92857142857143,0.5714285714285714,304.0,2.0,43.42857142857143,0.2857142857142857
Ontario,Simcoe Muskoka,30-08-2020,0.0,698.0,0.0,37.0,33.0,0.0,2.357142857142857,0.0,22.0,0.0,3.142857142857143,0.0
Ontario,Wellington Dufferin Guelph,30-08-2020,0.0,556.0,0.0,37.0,17.0,0.0,1.2142857142857142,0.0,11.0,0.0,1.5714285714285714,0.0
NL,Labrador-Grenfell,30-08-2020,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),30-08-2020,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Huron Perth,30-08-2020,0.0,116.0,0.0,5.0,29.0,0.0,2.0714285714285716,0.0,6.0,0.0,0.8571428571428571,0.0
PEI,Prince Edward Island,30-08-2020,0.0,44.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,30-08-2020,5.0,2046.0,0.0,196.0,60.0,1.0,4.285714285714286,0.07142857142857142,24.0,1.0,3.4285714285714284,0.14285714285714285
Nova Scotia,Zone 2 - Northern,30-08-2020,0.0,67.0,0.0,1.0,7.0,1.0,0.5,0.07142857142857142,3.0,0.0,0.42857142857142855,0.0
Alberta,Calgary,30-08-2020,0.0,7338.0,0.0,118.0,485.0,2.0,34.642857142857146,0.14285714285714285,312.0,0.0,44.57142857142857,0.0
Alberta,North,30-08-2020,0.0,876.0,0.0,28.0,178.0,7.0,12.714285714285714,0.5,109.0,2.0,15.571428571428571,0.2857142857142857
Ontario,Sudbury,30-08-2020,0.0,94.0,0.0,2.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,30-08-2020,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,30-08-2020,6.0,2517.0,0.0,72.0,99.0,1.0,7.071428571428571,0.07142857142857142,51.0,0.0,7.285714285714286,0.0
Alberta,South,30-08-2020,0.0,1734.0,0.0,24.0,24.0,2.0,1.7142857142857142,0.14285714285714285,13.0,1.0,1.8571428571428572,0.14285714285714285
Ontario,Haldimand-Norfolk,30-08-2020,0.0,475.0,0.0,32.0,5.0,0.0,0.35714285714285715,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 3 (Fredericton area),30-08-2020,0.0,57.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,30-08-2020,0.0,1888.0,0.0,181.0,46.0,0.0,3.2857142857142856,0.0,31.0,0.0,4.428571428571429,0.0
Ontario,Porcupine,30-08-2020,0.0,73.0,0.0,9.0,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,0.14285714285714285,0.14285714285714285
Alberta,Edmonton,30-08-2020,0.0,2922.0,0.0,60.0,704.0,4.0,50.285714285714285,0.2857142857142857,285.0,4.0,40.714285714285715,0.5714285714285714
Nova Scotia,Zone 4 - Central,30-08-2020,0.0,909.0,0.0,58.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,30-08-2020,11.0,432.0,0.0,1.0,250.0,0.0,17.857142857142858,0.0,121.0,0.0,17.285714285714285,0.0
Yukon,Yukon,30-08-2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,30-08-2020,0.0,883.0,0.0,25.0,29.0,0.0,2.0714285714285716,0.0,20.0,0.0,2.857142857142857,0.0
Ontario,Haliburton Kawartha Pineridge,30-08-2020,0.0,224.0,0.0,32.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Saskatchewan,Saskatoon,30-08-2020,0.0,299.0,0.0,2.0,12.0,0.0,0.8571428571428571,0.0,8.0,0.0,1.1428571428571428,0.0
Repatriated,Repatriated,30-08-2020,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,30-08-2020,2.0,605.0,0.0,8.0,17.0,0.0,1.2142857142857142,0.0,11.0,0.0,1.5714285714285714,0.0
Ontario,Kingston Frontenac Lennox & Addington,30-08-2020,0.0,112.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Hastings Prince Edward,30-08-2020,0.0,49.0,0.0,5.0,5.0,0.0,0.35714285714285715,0.0,4.0,0.0,0.5714285714285714,0.0
Ontario,Middlesex-London,30-08-2020,0.0,728.0,0.0,57.0,21.0,0.0,1.5,0.0,7.0,0.0,1.0,0.0
Alberta,Central,30-08-2020,0.0,576.0,0.0,7.0,30.0,1.0,2.142857142857143,0.07142857142857142,9.0,0.0,1.2857142857142858,0.0
BC,Interior,31-08-2020,8.0,444.0,0.0,2.0,36.0,0.0,2.5714285714285716,0.0,17.0,0.0,2.4285714285714284,0.0
Alberta,North,31-08-2020,48.0,924.0,1.0,29.0,206.0,7.0,14.714285714285714,0.5,116.0,2.0,16.571428571428573,0.2857142857142857
Ontario,Hamilton,31-08-2020,8.0,988.0,0.0,45.0,41.0,0.0,2.9285714285714284,0.0,15.0,0.0,2.142857142857143,0.0
Quebec,Outaouais,31-08-2020,11.0,832.0,0.0,33.0,94.0,0.0,6.714285714285714,0.0,63.0,0.0,9.0,0.0
Saskatchewan,North,31-08-2020,0.0,240.0,0.0,6.0,10.0,0.0,0.7142857142857143,0.0,3.0,0.0,0.42857142857142855,0.0
Ontario,Simcoe Muskoka,31-08-2020,6.0,704.0,0.0,37.0,37.0,0.0,2.642857142857143,0.0,22.0,0.0,3.142857142857143,0.0
Quebec,Nunavik,31-08-2020,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,31-08-2020,1.0,213.0,0.0,9.0,2.0,0.0,0.14285714285714285,0.0,2.0,0.0,0.2857142857142857,0.0
Alberta,Central,31-08-2020,12.0,588.0,0.0,7.0,28.0,1.0,2.0,0.07142857142857142,19.0,0.0,2.7142857142857144,0.0
Ontario,Porcupine,31-08-2020,0.0,73.0,0.0,9.0,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,0.14285714285714285,0.14285714285714285
NL,Eastern,31-08-2020,0.0,248.0,0.0,3.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Alberta,Calgary,31-08-2020,187.0,7525.0,0.0,118.0,608.0,1.0,43.42857142857143,0.07142857142857142,387.0,0.0,55.285714285714285,0.0
Ontario,Huron Perth,31-08-2020,4.0,120.0,0.0,5.0,33.0,0.0,2.357142857142857,0.0,5.0,0.0,0.7142857142857143,0.0
Ontario,Eastern,31-08-2020,2.0,196.0,0.0,11.0,16.0,0.0,1.1428571428571428,0.0,9.0,0.0,1.2857142857142858,0.0
Ontario,Kingston Frontenac Lennox & Addington,31-08-2020,0.0,112.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Leeds Grenville and Lanark,31-08-2020,0.0,365.0,0.0,52.0,9.0,0.0,0.6428571428571429,0.0,4.0,0.0,0.5714285714285714,0.0
Ontario,Wellington Dufferin Guelph,31-08-2020,3.0,559.0,0.0,37.0,18.0,0.0,1.2857142857142858,0.0,10.0,0.0,1.4285714285714286,0.0
Quebec,Estrie,31-08-2020,20.0,1250.0,0.0,26.0,129.0,0.0,9.214285714285714,0.0,83.0,0.0,11.857142857142858,0.0
Nova Scotia,Zone 3 - Eastern,31-08-2020,1.0,54.0,0.0,5.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Ottawa,31-08-2020,21.0,2967.0,0.0,266.0,247.0,2.0,17.642857142857142,0.14285714285714285,128.0,0.0,18.285714285714285,0.0
BC,Fraser,31-08-2020,158.0,3032.0,4.0,91.0,609.0,10.0,43.5,0.7142857142857143,297.0,5.0,42.42857142857143,0.7142857142857143
Saskatchewan,Central,31-08-2020,1.0,173.0,0.0,2.0,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,0.14285714285714285,0.14285714285714285
Alberta,Not Reported,31-08-2020,0.0,30.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Quebec,Montréal,31-08-2020,25.0,29841.0,0.0,3469.0,379.0,5.0,27.071428571428573,0.35714285714285715,219.0,3.0,31.285714285714285,0.42857142857142855
BC,Not Reported,31-08-2020,0.0,78.0,0.0,0.0,5.0,0.0,0.35714285714285715,0.0,3.0,0.0,0.42857142857142855,0.0
Manitoba,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,31-08-2020,1.0,363.0,0.0,2.0,7.0,0.0,0.5,0.0,4.0,0.0,0.5714285714285714,0.0
BC,Vancouver Coastal,31-08-2020,115.0,1909.0,0.0,110.0,491.0,0.0,35.07142857142857,0.0,253.0,0.0,36.142857142857146,0.0
Nova Scotia,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,31-08-2020,0.0,29.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,31-08-2020,6.0,263.0,0.0,8.0,115.0,5.0,8.214285714285714,0.35714285714285715,44.0,2.0,6.285714285714286,0.2857142857142857
Saskatchewan,Not Reported,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),31-08-2020,0.0,2.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,31-08-2020,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,31-08-2020,12.0,154.0,0.0,0.0,36.0,0.0,2.5714285714285716,0.0,28.0,0.0,4.0,0.0
NL,Central,31-08-2020,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,31-08-2020,0.0,4.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,31-08-2020,1.0,55.0,0.0,1.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Manitoba,Winnipeg,31-08-2020,4.0,421.0,0.0,5.0,110.0,0.0,7.857142857142857,0.0,67.0,0.0,9.571428571428571,0.0
Ontario,Niagara,31-08-2020,1.0,938.0,0.0,64.0,22.0,0.0,1.5714285714285714,0.0,8.0,0.0,1.1428571428571428,0.0
Quebec,Côte-Nord,31-08-2020,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),31-08-2020,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,31-08-2020,0.0,254.0,0.0,5.0,26.0,0.0,1.8571428571428572,0.0,7.0,0.0,1.0,0.0
Ontario,Renfrew,31-08-2020,1.0,33.0,0.0,1.0,3.0,0.0,0.21428571428571427,0.0,2.0,0.0,0.2857142857142857,0.0
NL,Western,31-08-2020,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,31-08-2020,0.0,349.0,0.0,7.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Haliburton Kawartha Pineridge,31-08-2020,2.0,226.0,0.0,32.0,6.0,0.0,0.42857142857142855,0.0,3.0,0.0,0.42857142857142855,0.0
Ontario,Middlesex-London,31-08-2020,2.0,730.0,0.0,57.0,21.0,0.0,1.5,0.0,8.0,0.0,1.1428571428571428,0.0
Saskatchewan,Saskatoon,31-08-2020,1.0,300.0,0.0,2.0,13.0,0.0,0.9285714285714286,0.0,9.0,0.0,1.2857142857142858,0.0
New Brunswick,Zone 3 (Fredericton area),31-08-2020,0.0,57.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,31-08-2020,16.0,448.0,0.0,1.0,246.0,0.0,17.571428571428573,0.0,102.0,0.0,14.571428571428571,0.0
Alberta,Edmonton,31-08-2020,171.0,3093.0,1.0,61.0,700.0,5.0,50.0,0.35714285714285715,354.0,3.0,50.57142857142857,0.42857142857142855
Quebec,Bas-Saint-Laurent,31-08-2020,0.0,74.0,0.0,2.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,31-08-2020,20.0,7661.0,0.0,325.0,335.0,3.0,23.928571428571427,0.21428571428571427,171.0,2.0,24.428571428571427,0.2857142857142857
Ontario,Hastings Prince Edward,31-08-2020,0.0,49.0,0.0,5.0,5.0,0.0,0.35714285714285715,0.0,3.0,0.0,0.42857142857142855,0.0
Alberta,South,31-08-2020,8.0,1742.0,0.0,24.0,28.0,1.0,2.0,0.07142857142857142,20.0,0.0,2.857142857142857,0.0
New Brunswick,Zone 2 (Saint John area),31-08-2020,0.0,28.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 1 (Moncton area),31-08-2020,0.0,42.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
Quebec,Terres-Cries-de-la-Baie-James,31-08-2020,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peterborough,31-08-2020,0.0,104.0,0.0,2.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
Nunavut,Nunavut,31-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,31-08-2020,0.0,46.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0
Ontario,Lambton,31-08-2020,0.0,338.0,0.0,25.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,31-08-2020,4.0,479.0,0.0,32.0,8.0,0.0,0.5714285714285714,0.0,5.0,0.0,0.7142857142857143,0.0
Saskatchewan,Regina,31-08-2020,0.0,135.0,0.0,1.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
NWT,NWT,31-08-2020,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,31-08-2020,2.0,422.0,0.0,6.0,13.0,1.0,0.9285714285714286,0.07142857142857142,4.0,1.0,0.5714285714285714,0.14285714285714285
Ontario,Brant,31-08-2020,0.0,161.0,0.0,5.0,10.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.14285714285714285,0.0
Quebec,Laurentides,31-08-2020,8.0,4237.0,2.0,268.0,129.0,20.0,9.214285714285714,1.4285714285714286,84.0,6.0,12.0,0.8571428571428571
BC,Island,31-08-2020,2.0,175.0,0.0,5.0,21.0,0.0,1.5,0.0,9.0,0.0,1.2857142857142858,0.0
New Brunswick,Zone 5 (Campbellton area),31-08-2020,0.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,31-08-2020,0.0,377.0,0.0,26.0,4.0,0.0,0.2857142857142857,0.0,2.0,0.0,0.2857142857142857,0.0
Ontario,Toronto,31-08-2020,40.0,16044.0,1.0,1175.0,422.0,11.0,30.142857142857142,0.7857142857142857,236.0,10.0,33.714285714285715,1.4285714285714286
Ontario,Waterloo,31-08-2020,7.0,1453.0,0.0,120.0,25.0,1.0,1.7857142857142858,0.07142857142857142,15.0,0.0,2.142857142857143,0.0
Yukon,Yukon,31-08-2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,31-08-2020,5.0,610.0,0.0,8.0,22.0,0.0,1.5714285714285714,0.0,16.0,0.0,2.2857142857142856,0.0
Ontario,Halton,31-08-2020,6.0,889.0,0.0,25.0,33.0,0.0,2.357142857142857,0.0,20.0,0.0,2.857142857142857,0.0
Ontario,Durham,31-08-2020,10.0,1898.0,0.0,181.0,50.0,0.0,3.5714285714285716,0.0,31.0,0.0,4.428571428571429,0.0
Quebec,Montérégie,31-08-2020,18.0,9322.0,0.0,610.0,164.0,3.0,11.714285714285714,0.21428571428571427,93.0,1.0,13.285714285714286,0.14285714285714285
Quebec,Nord-du-Québec,31-08-2020,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,31-08-2020,16.0,2062.0,0.0,196.0,73.0,1.0,5.214285714285714,0.07142857142857142,37.0,1.0,5.285714285714286,0.14285714285714285
Ontario,Algoma,31-08-2020,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,31-08-2020,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,31-08-2020,0.0,67.0,0.0,1.0,6.0,1.0,0.42857142857142855,0.07142857142857142,3.0,0.0,0.42857142857142855,0.0
Ontario,Sudbury,31-08-2020,0.0,94.0,0.0,2.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
