ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2020-10-18,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-18,2236.0,HALTON,4,10,18.0,9.0,3.0,0.0
2020-10-18,2237.0,HAMILTON,2,12,1.0,2.0,6.0,0.0
2020-10-18,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-18,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-18,2241.0,KINGSTON FRONTENAC L & A,2,2,0.0,2.0,0.0,0.0
2020-10-18,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-18,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-18,2244.0,MIDDLESEX-LONDON,9,6,1.0,12.0,9.0,1.0
2020-10-18,2246.0,NIAGARA,3,14,1.0,11.0,27.0,0.0
2020-10-18,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-18,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-18,2251.0,OTTAWA,18,6,9.0,43.0,238.0,3.0
2020-10-18,2253.0,PEEL,4,20,2.0,7.0,173.0,1.0
2020-10-18,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-18,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-18,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-18,2258.0,EASTERN ONTARIO,3,6,25.0,16.0,12.0,0.0
2020-10-18,2260.0,SIMCOE-MUSKOKA,2,11,32.0,23.0,30.0,0.0
2020-10-18,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-18,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-18,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-18,2265.0,WATERLOO,4,15,2.0,2.0,79.0,0.0
2020-10-18,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-18,2268.0,WINDSOR-ESSEX,1,13,1.0,1.0,44.0,0.0
2020-10-18,2270.0,YORK REGION,11,9,5.0,14.0,162.0,0.0
2020-10-18,3895.0,TORONTO,17,60,112.0,83.0,866.0,3.0
2020-10-18,4913.0,SOUTH WEST,2,2,0.0,1.0,0.0,0.0
2020-10-18,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-19,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-19,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-19,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-19,2233.0,GREY-BRUCE,0,7,0.0,1.0,0.0,0.0
2020-10-19,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-19,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-19,2236.0,HALTON,4,10,18.0,10.0,3.0,0.0
2020-10-19,2237.0,HAMILTON,3,12,2.0,2.0,6.0,0.0
2020-10-19,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-19,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-19,2241.0,KINGSTON FRONTENAC L & A,2,2,0.0,2.0,0.0,0.0
2020-10-19,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-19,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-19,2244.0,MIDDLESEX-LONDON,8,7,1.0,11.0,9.0,1.0
2020-10-19,2246.0,NIAGARA,3,14,1.0,12.0,27.0,0.0
2020-10-19,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-19,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-19,2251.0,OTTAWA,19,5,8.0,42.0,238.0,3.0
2020-10-19,2253.0,PEEL,4,20,2.0,7.0,173.0,1.0
2020-10-19,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-19,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-19,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-19,2258.0,EASTERN ONTARIO,3,6,25.0,16.0,12.0,0.0
2020-10-19,2260.0,SIMCOE-MUSKOKA,2,11,34.0,25.0,30.0,0.0
2020-10-19,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-19,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-19,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-19,2265.0,WATERLOO,4,15,2.0,2.0,79.0,0.0
2020-10-19,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-19,2268.0,WINDSOR-ESSEX,1,13,1.0,1.0,44.0,0.0
2020-10-19,2270.0,YORK REGION,10,10,5.0,13.0,162.0,0.0
2020-10-19,3895.0,TORONTO,18,60,98.0,97.0,867.0,3.0
2020-10-19,4913.0,SOUTH WEST,2,2,0.0,1.0,0.0,0.0
2020-10-19,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-20,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-20,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-20,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-20,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-20,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-20,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-20,2236.0,HALTON,4,10,20.0,8.0,3.0,0.0
2020-10-20,2237.0,HAMILTON,4,11,2.0,4.0,6.0,0.0
2020-10-20,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-20,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-20,2241.0,KINGSTON FRONTENAC L & A,1,3,0.0,0.0,0.0,0.0
2020-10-20,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-20,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-20,2244.0,MIDDLESEX-LONDON,8,7,1.0,11.0,9.0,1.0
2020-10-20,2246.0,NIAGARA,3,14,2.0,14.0,27.0,0.0
2020-10-20,2247.0,NORTH BAY-PARRY SOUND,1,4,2.0,1.0,0.0,0.0
2020-10-20,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-20,2251.0,OTTAWA,19,5,14.0,46.0,238.0,3.0
2020-10-20,2253.0,PEEL,3,21,2.0,6.0,173.0,1.0
2020-10-20,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-20,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-20,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-20,2258.0,EASTERN ONTARIO,3,6,16.0,17.0,12.0,0.0
2020-10-20,2260.0,SIMCOE-MUSKOKA,2,11,34.0,25.0,30.0,0.0
2020-10-20,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-20,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-20,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-20,2265.0,WATERLOO,4,15,2.0,2.0,79.0,0.0
2020-10-20,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-20,2268.0,WINDSOR-ESSEX,1,13,0.0,1.0,44.0,0.0
2020-10-20,2270.0,YORK REGION,11,11,1.0,16.0,162.0,0.0
2020-10-20,3895.0,TORONTO,17,61,120.0,101.0,868.0,3.0
2020-10-20,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-20,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-21,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-21,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-21,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-21,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-21,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-21,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-21,2236.0,HALTON,3,11,19.0,8.0,3.0,0.0
2020-10-21,2237.0,HAMILTON,4,11,2.0,4.0,6.0,0.0
2020-10-21,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-21,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-21,2241.0,KINGSTON FRONTENAC L & A,1,3,0.0,0.0,0.0,0.0
2020-10-21,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-21,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-21,2244.0,MIDDLESEX-LONDON,8,7,1.0,7.0,9.0,1.0
2020-10-21,2246.0,NIAGARA,3,14,2.0,14.0,27.0,0.0
2020-10-21,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-21,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-21,2251.0,OTTAWA,18,6,14.0,39.0,238.0,3.0
2020-10-21,2253.0,PEEL,3,21,0.0,8.0,173.0,1.0
2020-10-21,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-21,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-21,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-21,2258.0,EASTERN ONTARIO,3,6,16.0,15.0,12.0,0.0
2020-10-21,2260.0,SIMCOE-MUSKOKA,2,11,33.0,20.0,31.0,0.0
2020-10-21,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-21,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-21,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-21,2265.0,WATERLOO,4,15,2.0,2.0,79.0,0.0
2020-10-21,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-21,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-21,2270.0,YORK REGION,10,12,1.0,16.0,162.0,0.0
2020-10-21,3895.0,TORONTO,16,62,113.0,102.0,869.0,3.0
2020-10-21,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-21,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-22,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-22,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-22,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-22,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-22,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-22,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-22,2236.0,HALTON,3,11,22.0,6.0,3.0,0.0
2020-10-22,2237.0,HAMILTON,4,11,2.0,4.0,6.0,0.0
2020-10-22,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-22,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-22,2241.0,KINGSTON FRONTENAC L & A,1,3,0.0,0.0,0.0,0.0
2020-10-22,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-22,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-22,2244.0,MIDDLESEX-LONDON,8,7,1.0,7.0,9.0,1.0
2020-10-22,2246.0,NIAGARA,3,14,2.0,15.0,27.0,0.0
2020-10-22,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-22,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-22,2251.0,OTTAWA,18,6,19.0,40.0,238.0,3.0
2020-10-22,2253.0,PEEL,2,22,0.0,8.0,173.0,1.0
2020-10-22,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-22,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-22,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-22,2258.0,EASTERN ONTARIO,3,6,16.0,15.0,12.0,0.0
2020-10-22,2260.0,SIMCOE-MUSKOKA,2,11,33.0,20.0,31.0,0.0
2020-10-22,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-22,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-22,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-22,2265.0,WATERLOO,3,16,2.0,1.0,79.0,0.0
2020-10-22,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-22,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-22,2270.0,YORK REGION,9,13,3.0,16.0,162.0,0.0
2020-10-22,3895.0,TORONTO,16,63,129.0,97.0,872.0,3.0
2020-10-22,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-22,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-23,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-23,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-23,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-23,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-23,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-23,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-23,2236.0,HALTON,4,10,22.0,6.0,3.0,0.0
2020-10-23,2237.0,HAMILTON,5,11,2.0,5.0,6.0,0.0
2020-10-23,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-23,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-23,2241.0,KINGSTON FRONTENAC L & A,0,4,0.0,0.0,0.0,0.0
2020-10-23,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-23,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-23,2244.0,MIDDLESEX-LONDON,8,7,1.0,7.0,9.0,1.0
2020-10-23,2246.0,NIAGARA,3,14,2.0,15.0,27.0,0.0
2020-10-23,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-23,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-23,2251.0,OTTAWA,17,8,40.0,46.0,238.0,3.0
2020-10-23,2253.0,PEEL,2,22,0.0,8.0,173.0,1.0
2020-10-23,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-23,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-23,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-23,2258.0,EASTERN ONTARIO,2,7,69.0,32.0,12.0,0.0
2020-10-23,2260.0,SIMCOE-MUSKOKA,2,11,33.0,20.0,31.0,0.0
2020-10-23,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-23,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-23,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-23,2265.0,WATERLOO,3,16,2.0,1.0,79.0,0.0
2020-10-23,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-23,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-23,2270.0,YORK REGION,10,12,3.0,18.0,162.0,0.0
2020-10-23,3895.0,TORONTO,17,62,147.0,103.0,872.0,3.0
2020-10-23,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-23,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-24,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-24,2227.0,BRANT,1,5,0.0,2.0,23.0,0.0
2020-10-24,2230.0,DURHAM,1,14,0.0,3.0,133.0,0.0
2020-10-24,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-24,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-24,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-24,2236.0,HALTON,4,10,21.0,7.0,4.0,0.0
2020-10-24,2237.0,HAMILTON,5,11,2.0,6.0,6.0,0.0
2020-10-24,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-24,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-24,2241.0,KINGSTON FRONTENAC L & A,0,4,0.0,0.0,0.0,0.0
2020-10-24,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-24,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-24,2244.0,MIDDLESEX-LONDON,8,7,1.0,7.0,9.0,1.0
2020-10-24,2246.0,NIAGARA,5,13,2.0,20.0,28.0,0.0
2020-10-24,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-24,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-24,2251.0,OTTAWA,17,8,58.0,49.0,238.0,3.0
2020-10-24,2253.0,PEEL,2,22,0.0,8.0,173.0,1.0
2020-10-24,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-24,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-24,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-24,2258.0,EASTERN ONTARIO,3,7,69.0,34.0,12.0,0.0
2020-10-24,2260.0,SIMCOE-MUSKOKA,2,11,31.0,15.0,33.0,0.0
2020-10-24,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-24,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-24,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-24,2265.0,WATERLOO,3,16,2.0,1.0,79.0,0.0
2020-10-24,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-24,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-24,2270.0,YORK REGION,9,13,28.0,25.0,162.0,0.0
2020-10-24,3895.0,TORONTO,19,61,162.0,101.0,874.0,3.0
2020-10-24,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-24,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-25,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-25,2227.0,BRANT,1,5,0.0,2.0,23.0,0.0
2020-10-25,2230.0,DURHAM,2,13,1.0,3.0,133.0,0.0
2020-10-25,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-25,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-25,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-25,2236.0,HALTON,4,10,21.0,7.0,4.0,0.0
2020-10-25,2237.0,HAMILTON,5,11,2.0,6.0,6.0,0.0
2020-10-25,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-25,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-25,2241.0,KINGSTON FRONTENAC L & A,0,4,0.0,0.0,0.0,0.0
2020-10-25,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-25,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-10-25,2244.0,MIDDLESEX-LONDON,9,7,1.0,8.0,9.0,1.0
2020-10-25,2246.0,NIAGARA,5,13,2.0,21.0,28.0,0.0
2020-10-25,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-25,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-25,2251.0,OTTAWA,17,8,56.0,44.0,239.0,3.0
2020-10-25,2253.0,PEEL,1,23,0.0,7.0,173.0,1.0
2020-10-25,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-25,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-25,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-10-25,2258.0,EASTERN ONTARIO,3,7,47.0,35.0,12.0,0.0
2020-10-25,2260.0,SIMCOE-MUSKOKA,3,10,31.0,16.0,33.0,0.0
2020-10-25,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-25,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-25,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-25,2265.0,WATERLOO,3,16,2.0,1.0,79.0,0.0
2020-10-25,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-25,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-25,2270.0,YORK REGION,10,12,28.0,26.0,162.0,0.0
2020-10-25,3895.0,TORONTO,20,60,190.0,115.0,875.0,3.0
2020-10-25,4913.0,SOUTH WEST,1,3,0.0,1.0,0.0,0.0
2020-10-25,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-26,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-26,2227.0,BRANT,1,5,0.0,2.0,23.0,0.0
2020-10-26,2230.0,DURHAM,3,12,1.0,4.0,133.0,0.0
2020-10-26,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-26,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-26,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-26,2236.0,HALTON,4,10,21.0,7.0,4.0,0.0
2020-10-26,2237.0,HAMILTON,5,11,4.0,12.0,6.0,0.0
2020-10-26,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-26,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-26,2241.0,KINGSTON FRONTENAC L & A,0,4,0.0,0.0,0.0,0.0
2020-10-26,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-26,2243.0,"LEEDS,GRENVILLE,LANARK",1,5,0.0,1.0,35.0,0.0
2020-10-26,2244.0,MIDDLESEX-LONDON,9,7,1.0,8.0,9.0,1.0
2020-10-26,2246.0,NIAGARA,5,13,2.0,21.0,28.0,0.0
2020-10-26,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-26,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-26,2251.0,OTTAWA,16,9,56.0,43.0,240.0,3.0
2020-10-26,2253.0,PEEL,1,23,0.0,7.0,173.0,1.0
2020-10-26,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-26,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-26,2257.0,RENFREW,2,2,0.0,1.0,0.0,0.0
2020-10-26,2258.0,EASTERN ONTARIO,3,7,38.0,30.0,16.0,0.0
2020-10-26,2260.0,SIMCOE-MUSKOKA,3,10,31.0,16.0,33.0,0.0
2020-10-26,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-26,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-10-26,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-10-26,2265.0,WATERLOO,2,17,1.0,1.0,79.0,0.0
2020-10-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,1,8,0.0,1.0,18.0,0.0
2020-10-26,2268.0,WINDSOR-ESSEX,0,14,0.0,0.0,44.0,0.0
2020-10-26,2270.0,YORK REGION,9,13,29.0,24.0,162.0,0.0
2020-10-26,3895.0,TORONTO,20,60,213.0,117.0,881.0,3.0
2020-10-26,4913.0,SOUTH WEST,2,2,0.0,2.0,0.0,0.0
2020-10-26,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-10-27,2226.0,ALGOMA,0,2,0.0,0.0,0.0,0.0
2020-10-27,2227.0,BRANT,1,5,0.0,1.0,23.0,0.0
2020-10-27,2230.0,DURHAM,3,12,1.0,4.0,133.0,0.0
2020-10-27,2233.0,GREY-BRUCE,0,7,0.0,0.0,0.0,0.0
2020-10-27,2234.0,HALDIMAND-NORFOLK,0,6,0.0,0.0,0.0,0.0
2020-10-27,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,0.0,29.0,0.0
2020-10-27,2236.0,HALTON,4,10,18.0,12.0,5.0,0.0
2020-10-27,2237.0,HAMILTON,5,11,10.0,12.0,6.0,0.0
2020-10-27,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-10-27,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-10-27,2241.0,KINGSTON FRONTENAC L & A,0,4,0.0,0.0,0.0,0.0
2020-10-27,2242.0,LAMBTON,1,5,0.0,2.0,10.0,0.0
2020-10-27,2243.0,"LEEDS,GRENVILLE,LANARK",1,5,0.0,1.0,35.0,0.0
2020-10-27,2244.0,MIDDLESEX-LONDON,8,8,1.0,7.0,9.0,1.0
2020-10-27,2246.0,NIAGARA,5,13,2.0,21.0,28.0,0.0
2020-10-27,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-10-27,2249.0,NORTHWESTERN,0,1,0.0,0.0,0.0,0.0
2020-10-27,2251.0,OTTAWA,16,9,56.0,42.0,241.0,3.0
2020-10-27,2253.0,PEEL,2,22,0.0,3.0,173.0,1.0
2020-10-27,2255.0,PETERBOROUGH,0,4,0.0,0.0,1.0,0.0
2020-10-27,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-10-27,2257.0,RENFREW,3,2,0.0,2.0,0.0,0.0
2020-10-27,2258.0,EASTERN ONTARIO,3,7,38.0,30.0,16.0,0.0
2020-10-27,2260.0,SIMCOE-MUSKOKA,2,11,31.0,15.0,33.0,0.0
2020-10-27,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-10-27,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
